Expiry,Skew_25_delta,Skew_75_delta,Skew_call_25_75,Skew_put_25_75,Skew_60_Moneyness,Skew_80_Moneyness,Skew_120_Moneyness,Skew_140_Moneyness,ATM_12m_3m_Ratio,Ticker
2025-09-19,0.9567498771922779,0.9883504572380123,,,,1.1932496510765938,,,0.9510217700617742,SOFI
2025-09-26,0.9710516450656046,0.9817304540571568,,,,1.195581576656267,,,0.9510217700617742,SOFI
2025-10-03,0.9805248509721793,0.9713902155514362,,,,1.1551032465110183,,,0.9510217700617742,SOFI
2025-10-10,0.9848201049405856,0.9904071400817724,,,,1.1557658562495654,,,0.9510217700617742,SOFI
2025-10-17,0.9857212680413944,1.0101545229288356,,,,1.193429444711461,,,0.9510217700617742,SOFI
2025-10-24,0.9883609574764235,1.0314023908688115,,,,1.1561205730298636,,,0.9510217700617742,SOFI
2025-11-21,0.9857520642226507,1.0321369859053362,,,,1.1884673299656063,,,0.9510217700617742,SOFI
2025-12-19,0.9971304811539161,1.0419150379408608,,,,1.1906913194967585,,,0.9510217700617742,SOFI
2026-01-16,1.0020466630237572,1.0613872419764272,,,,1.19141565220391,,,0.9510217700617742,SOFI
2026-02-20,1.013529772082561,1.0503071225511813,,,,1.1921841331316514,,,0.9510217700617742,SOFI
2026-03-20,1.0204905374467077,1.0717990822825703,,,,1.1953622287931183,,,0.9510217700617742,SOFI
2026-04-17,1.0255751104324033,1.0983689268745989,,,,1.198512502023206,,,0.9510217700617742,SOFI
2026-05-15,1.0384578580603856,1.1038620205131304,,,,1.2324494067630063,,,0.9510217700617742,SOFI
2026-06-18,1.0389394742781028,1.1329399020188655,,,,1.2301243891976947,,,0.9510217700617742,SOFI
2026-09-18,1.0643327728163616,1.217024627818912,,,,1.2398950733662073,,,0.9510217700617742,SOFI
2027-01-15,,,,,,1.2501721388732459,,,0.9510217700617742,SOFI
2027-06-17,,,,,,1.2420572281005944,,,0.9510217700617742,SOFI
2027-12-17,,,,,,1.252176136501074,,,0.9510217700617742,SOFI
