Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Call Local Vol,Put Local Vol,Realised Vol 100d
ZS,ZS250919P00210000,Put,2025-09-19,210.0,0.7489123075337419,0.25,1.15,302,879,259.03,300.25,277.04998779296875,0.6606479248046876,2025-09-19,0.05475701574264202,280.40666161777364,-0.2891333817134479,0.6017463848832998,0.7933621446665908,0.7170887161144925,0.19161575978329104,-0.03538268030619618,1.8969392073380604,,,0.37802408919617925
ZS,ZS250905P00230000,Put,2025-09-05,230.0,0.8218107776293101,0.72,1.7,91,72,259.03,300.25,277.04998779296875,0.8945323046874999,2025-09-05,0.01642710472279261,279.8697781300514,-0.1962451079567286,0.9565073297499459,1.1707753525054438,1.0746567992719593,0.21426802275549794,-0.06763345322622272,2.8428262377592977,,,0.37802408919617925
ZS,ZS260116P00175000,Put,2026-01-16,175.0,0.6140093329594429,0.86,2.54,1,193,259.03,300.25,277.04998779296875,0.5238084729003907,2026-01-16,0.3805612594113621,285.0119543892328,-0.48774515069083835,0.44096586182705283,0.5530025200556926,0.5047123529873385,0.11203665822863978,-0.04251660218789233,1.3351327796610686,,,0.37802408919617925
ZS,ZS260116P00190000,Put,2026-01-16,190.0,0.6666387043559666,1.99,5.35,1,140,259.03,300.25,277.04998779296875,0.5518233294677735,2026-01-16,0.3805612594113621,285.0119543892328,-0.4055070524538662,0.4486248696988321,0.5854381839136087,0.5241534993296288,0.1368133142147766,-0.07842272660454963,1.3865611063151437,,,0.37802408919617925
ZS,ZS251121P00210000,Put,2025-11-21,210.0,0.7424812867205035,1.52,3.9,2,118,259.03,300.25,277.04998779296875,0.5120898400878906,2025-11-21,0.2272416153319644,282.83541114895667,-0.29775761169291404,0.42456067171108597,0.5451479339188336,0.49096107754103213,0.12058726220774768,-0.08237555448299694,1.298756062305445,,,0.37802408919617925
ZS,ZS260618P00140000,Put,2026-06-18,140.0,0.4810263346771214,2.54,3.95,2,10,259.03,300.25,277.04998779296875,0.5352829675292969,2026-06-18,0.7994524298425736,291.04435642587424,-0.7318332605266089,0.5375416702950452,0.5971857595687001,0.568939120317794,0.05964408927365494,-0.045229326042947715,1.5050340350731923,,,0.37802408919617925
ZS,ZS270115P00155000,Put,2027-01-15,155.0,0.5174021302484763,5.55,10.0,4,23,259.03,300.25,277.04998779296875,0.4980213772583008,2027-01-15,1.377138945927447,299.57356365263337,-0.65893489202091,0.45659754529513186,0.548999374586722,0.5052587275500039,0.09240182929159013,-0.07959719038816448,1.3365781229031544,,,0.37802408919617925
ZS,ZS260116P00180000,Put,2026-01-16,180.0,0.6315524567582841,1.13,4.6,20,873,259.03,300.25,277.04998779296875,0.5128222546386718,2026-01-16,0.3805612594113621,285.0119543892328,-0.4595742737241421,0.44123169832886083,0.6163438971383247,0.5425662082584761,0.17511219880946388,-0.061729336991141026,1.4352688724471898,,,0.37802408919617925
ZS,ZS261218P00120000,Put,2026-12-18,120.0,0.4021077163821996,1.65,5.5,16,462,259.03,300.25,277.04998779296875,0.5127612200927734,2026-12-18,1.3004791238877482,298.42749868033155,-0.9110352750561257,0.4676439259509839,0.6168803831719454,0.5526573724308228,0.14923645722096146,-0.039148606565079236,1.4619633727733576,,,0.37802408919617925
ZS,ZS270115P00135000,Put,2027-01-15,135.0,0.45064056505512445,3.6,6.6,2,30,259.03,300.25,277.04998779296875,0.5163012237548827,2027-01-15,1.377138945927447,299.57356365263337,-0.7970852305017273,0.47849823723136,0.5625314007507602,0.5232323629078607,0.08403316351940027,-0.054230405952799376,1.384124392761447,,,0.37802408919617925
