Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
DOCN,73.25,98.91,109.87,#FFFFFF,#FFFFFF,#FFFFFF
IIIV,73.32,75.15,69.82,#FFFFFF,#FFFFFF,#FFFFFF
MODG,80.04,63.81,98.24,#FFFFFF,#FFFFFF,#FFFFFF
IART,78.6,144.47,114.09,#FFFFFF,#FFFFFF,#FFFFFF
ENPH,122.19,155.76,283.57,#FFFFFF,#FFFFFF,#FFFFFF
SEDG,79.01,54.66,61.55,#FFFFFF,#FFFFFF,#FFFFFF
WIX,87.99,101.85,90.72,#FFFFFF,#FFFFFF,#FFFFFF
CHGG,84.38,49.38,115.62,#FFFFFF,#FFFFFF,#FFFFFF
CFLT,121.59,135.53,99.69,#FFFFFF,#FFFFFF,#FFFFFF
NSIT,101.42,117.2,156.85,#FFFFFF,#FFFFFF,#FFFFFF
TVTX,58.0,78.92,50.4,#FFFFFF,#FFFFFF,#FFFFFF
BOX,107.79,94.67,99.67,#FFFFFF,#FFFFFF,#FFFFFF
CYTK,64.48,83.2,101.39,#FFFFFF,#FFFFFF,#FFFFFF
LCID,105.53,105.03,196.48,#FFFFFF,#FFFFFF,#FFFFFF
TTGT,117.83,219.67,398.0,#FFFFFF,#FFFFFF,#FFFFFF
HALO,69.62,80.32,78.09,#FFFFFF,#FFFFFF,#FFFFFF
PEP,89.84,100.92,118.32,#FFFFFF,#FFFFFF,#FFFFFF
LIVN,79.8,68.43,85.0,#FFFFFF,#FFFFFF,#FFFFFF
PCG,86.56,106.33,124.42,#FFFFFF,#FFFFFF,#FFFFFF
PLUG,85.43,109.93,128.48,#FFFFFF,#FFFFFF,#FFFFFF
FARO,96.59,66.9,39.58,#FFFFFF,#FFFFFF,#FFFFFF
ARRY,101.4,77.45,85.1,#FFFFFF,#FFFFFF,#FFFFFF
PRGS,145.59,128.41,133.16,#FFFFFF,#FFFFFF,#FFFFFF
RPAY,80.74,95.78,132.77,#FFFFFF,#FFFFFF,#FFFFFF
BHR,78.46,94.61,91.7,#FFFFFF,#FFFFFF,#FFFFFF
DVAX,105.44,142.4,112.63,#FFFFFF,#FFFFFF,#FFFFFF
VREX,71.22,108.7,99.83,#FFFFFF,#FFFFFF,#FFFFFF
WGO,89.47,100.16,151.06,#FFFFFF,#FFFFFF,#FFFFFF
VERI,39.66,73.94,95.47,#FFFFFF,#FFFFFF,#FFFFFF
IRWD,50.0,120.16,365.32,#FFFFFF,#FFFFFF,#FFFFFF
ATI,111.83,67.75,81.86,#FFFFFF,#FFFFFF,#FFFFFF
RTX,92.01,81.68,74.68,#FFFFFF,#FFFFFF,#FFFFFF
HUBS,111.63,122.62,99.16,#FFFFFF,#FFFFFF,#FFFFFF
NRG,96.02,60.0,49.76,#FFFFFF,#FFFFFF,#FFFFFF
KHC,96.92,110.68,125.63,#FFFFFF,#FFFFFF,#FFFFFF
HLX,112.46,125.08,148.9,#FFFFFF,#FFFFFF,#FFFFFF
SKIN,61.94,53.44,59.11,#FFFFFF,#FFFFFF,#FFFFFF
EVH,88.83,101.07,323.85,#FFFFFF,#FFFFFF,#FFFFFF
GPN,86.09,108.37,124.85,#FFFFFF,#FFFFFF,#FFFFFF
NBR,82.09,102.49,153.15,#FFFFFF,#FFFFFF,#FFFFFF
INN,78.32,95.29,105.74,#FFFFFF,#FFFFFF,#FFFFFF
NOG,122.93,110.7,125.36,#FFFFFF,#FFFFFF,#FFFFFF
CBRL,99.49,76.44,68.9,#FFFFFF,#FFFFFF,#FFFFFF
MDB,61.92,55.82,88.88,#FFFFFF,#FFFFFF,#FFFFFF
JAZZ,84.46,107.4,82.87,#FFFFFF,#FFFFFF,#FFFFFF
NMFC,97.62,100.02,103.5,#FFFFFF,#FFFFFF,#FFFFFF
MRK,95.01,109.02,130.93,#FFFFFF,#FFFFFF,#FFFFFF
BTU,73.31,71.33,113.21,#FFFFFF,#FFFFFF,#FFFFFF
MCHP,100.4,81.09,113.67,#FFFFFF,#FFFFFF,#FFFFFF
VSH,97.23,108.13,114.15,#FFFFFF,#FFFFFF,#FFFFFF
AAL,80.08,83.94,84.02,#FFFFFF,#FFFFFF,#FFFFFF
RIG,101.84,93.25,127.3,#FFFFFF,#FFFFFF,#FFFFFF
KOS,130.06,128.9,227.17,#FFFFFF,#FFFFFF,#FFFFFF
PR,105.95,95.66,91.45,#FFFFFF,#FFFFFF,#FFFFFF
HCAT,117.13,127.78,247.53,#FFFFFF,#FFFFFF,#FFFFFF
STX,64.32,44.07,49.74,#FFFFFF,#FFFFFF,#FFFFFF
GPRE,57.11,52.81,125.49,#FFFFFF,#FFFFFF,#FFFFFF
EZPW,77.52,79.16,64.57,#FFFFFF,#FFFFFF,#FFFFFF
LRN,88.93,75.33,50.19,#FFFFFF,#FFFFFF,#FFFFFF
V,102.54,96.27,82.5,#FFFFFF,#FFFFFF,#FFFFFF
GES,66.69,54.7,103.04,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,67.08,66.44,40.31,#FFFFFF,#FFFFFF,#FFFFFF
CNMD,99.07,108.45,140.53,#FFFFFF,#FFFFFF,#FFFFFF
SPOT,102.98,83.27,48.89,#FFFFFF,#FFFFFF,#FFFFFF
PEB,75.79,90.42,107.84,#FFFFFF,#FFFFFF,#FFFFFF
CYBR,82.07,72.05,57.89,#FFFFFF,#FFFFFF,#FFFFFF
ECPG,86.05,77.36,103.54,#FFFFFF,#FFFFFF,#FFFFFF
TWO,103.66,126.71,119.3,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,139.61,165.11,264.91,#FFFFFF,#FFFFFF,#FFFFFF
ON,104.08,88.11,141.43,#FFFFFF,#FFFFFF,#FFFFFF
BABA,72.61,89.27,54.08,#FFFFFF,#FFFFFF,#FFFFFF
KPTI,66.11,101.66,166.27,#FFFFFF,#FFFFFF,#FFFFFF
CSIQ,102.41,87.48,128.94,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,93.38,82.98,62.31,#FFFFFF,#FFFFFF,#FFFFFF
PI,56.91,49.25,100.38,#FFFFFF,#FFFFFF,#FFFFFF
GOSS,35.84,41.91,25.43,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,92.24,86.08,81.32,#FFFFFF,#FFFFFF,#FFFFFF
SLB,99.95,112.22,107.24,#FFFFFF,#FFFFFF,#FFFFFF
GBX,95.38,114.7,96.23,#FFFFFF,#FFFFFF,#FFFFFF
NICE,116.15,101.38,114.66,#FFFFFF,#FFFFFF,#FFFFFF
TYL,104.64,101.69,105.27,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,117.94,112.0,106.14,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,82.94,77.08,85.77,#FFFFFF,#FFFFFF,#FFFFFF
SE,78.56,64.85,40.26,#FFFFFF,#FFFFFF,#FFFFFF
NEE,104.05,101.51,113.49,#FFFFFF,#FFFFFF,#FFFFFF
NVST,85.38,77.05,86.4,#FFFFFF,#FFFFFF,#FFFFFF
XMTR,59.57,48.98,35.06,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,67.1,55.34,72.67,#FFFFFF,#FFFFFF,#FFFFFF
EQT,111.2,98.93,63.64,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,103.06,109.68,106.4,#FFFFFF,#FFFFFF,#FFFFFF
INSM,67.72,52.51,50.7,#FFFFFF,#FFFFFF,#FFFFFF
MITT,90.85,90.98,85.26,#FFFFFF,#FFFFFF,#FFFFFF
DDOG,86.56,73.16,78.79,#FFFFFF,#FFFFFF,#FFFFFF
KRG,96.76,93.23,110.92,#FFFFFF,#FFFFFF,#FFFFFF
PD,86.73,110.86,104.95,#FFFFFF,#FFFFFF,#FFFFFF
JAMF,89.76,124.83,167.2,#FFFFFF,#FFFFFF,#FFFFFF
DBRG,83.83,77.5,112.34,#FFFFFF,#FFFFFF,#FFFFFF
MCS,105.75,99.7,87.78,#FFFFFF,#FFFFFF,#FFFFFF
RPD,117.13,139.39,165.74,#FFFFFF,#FFFFFF,#FFFFFF
FRT,92.52,92.32,109.46,#FFFFFF,#FFFFFF,#FFFFFF
TEVA,85.42,82.1,90.55,#FFFFFF,#FFFFFF,#FFFFFF
BTSG,75.67,62.24,50.16,#FFFFFF,#FFFFFF,#FFFFFF
U,54.52,47.86,43.57,#FFFFFF,#FFFFFF,#FFFFFF
PODD,90.14,75.59,68.19,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,107.88,93.01,90.55,#FFFFFF,#FFFFFF,#FFFFFF
RH,82.9,98.66,112.44,#FFFFFF,#FFFFFF,#FFFFFF
IBM,107.14,95.35,80.07,#FFFFFF,#FFFFFF,#FFFFFF
BE,32.62,36.36,15.43,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,93.15,79.5,60.39,#FFFFFF,#FFFFFF,#FFFFFF
AWK,100.72,102.16,102.92,#FFFFFF,#FFFFFF,#FFFFFF
SPCE,92.02,99.08,192.64,#FFFFFF,#FFFFFF,#FFFFFF
UNIT,95.79,115.65,122.66,#FFFFFF,#FFFFFF,#FFFFFF
VNET,59.71,127.88,31.72,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,93.17,91.5,80.21,#FFFFFF,#FFFFFF,#FFFFFF
TNDM,162.31,149.88,342.14,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,76.88,74.06,92.16,#FFFFFF,#FFFFFF,#FFFFFF
XOM,99.06,97.96,95.73,#FFFFFF,#FFFFFF,#FFFFFF
XIFR,87.23,86.83,238.23,#FFFFFF,#FFFFFF,#FFFFFF
CYRX,70.43,67.69,87.43,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,84.09,89.4,53.64,#FFFFFF,#FFFFFF,#FFFFFF
APLS,74.13,97.09,144.8,#FFFFFF,#FFFFFF,#FFFFFF
TRIP,74.3,77.32,74.47,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,86.02,94.47,85.06,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,111.58,116.83,144.36,#FFFFFF,#FFFFFF,#FFFFFF
GEO,107.04,115.74,54.83,#FFFFFF,#FFFFFF,#FFFFFF
AXON,103.93,74.06,51.19,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,85.04,61.89,57.22,#FFFFFF,#FFFFFF,#FFFFFF
VECO,79.71,83.81,117.28,#FFFFFF,#FFFFFF,#FFFFFF
OMER,80.95,200.48,89.05,#FFFFFF,#FFFFFF,#FFFFFF
IMCR,94.83,78.75,90.29,#FFFFFF,#FFFFFF,#FFFFFF
GVA,81.17,67.36,67.37,#FFFFFF,#FFFFFF,#FFFFFF
INDI,81.79,60.0,92.56,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,52.47,38.84,14.16,#FFFFFF,#FFFFFF,#FFFFFF
PATK,78.74,74.69,75.73,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,97.26,101.93,122.85,#FFFFFF,#FFFFFF,#FFFFFF
NKE,81.01,95.28,103.19,#FFFFFF,#FFFFFF,#FFFFFF
VAC,81.57,82.77,86.11,#FFFFFF,#FFFFFF,#FFFFFF
VRNT,84.37,106.88,123.19,#FFFFFF,#FFFFFF,#FFFFFF
POST,105.72,105.72,107.83,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,80.16,82.49,62.64,#FFFFFF,#FFFFFF,#FFFFFF
MTN,101.29,105.31,114.76,#FFFFFF,#FFFFFF,#FFFFFF
EQX,58.71,61.44,56.7,#FFFFFF,#FFFFFF,#FFFFFF
PRO,101.94,133.14,111.18,#FFFFFF,#FFFFFF,#FFFFFF
CTO,108.56,109.85,107.47,#FFFFFF,#FFFFFF,#FFFFFF
LUV,98.9,98.9,88.99,#FFFFFF,#FFFFFF,#FFFFFF
CNX,109.16,101.94,90.41,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,102.06,97.2,92.49,#FFFFFF,#FFFFFF,#FFFFFF
MSFT,94.64,77.29,84.59,#FFFFFF,#FFFFFF,#FFFFFF
VERX,151.75,138.06,146.36,#FFFFFF,#FFFFFF,#FFFFFF
BMY,103.29,121.2,96.91,#FFFFFF,#FFFFFF,#FFFFFF
HLF,84.17,86.1,77.97,#FFFFFF,#FFFFFF,#FFFFFF
FIVN,102.11,112.95,106.63,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,76.93,66.47,60.02,#FFFFFF,#FFFFFF,#FFFFFF
RWT,88.69,96.76,113.08,#FFFFFF,#FFFFFF,#FFFFFF
REAL,52.77,59.68,26.6,#FFFFFF,#FFFFFF,#FFFFFF
QD,68.14,63.49,43.02,#FFFFFF,#FFFFFF,#FFFFFF
MDRX,97.83,114.13,206.74,#FFFFFF,#FFFFFF,#FFFFFF
AR,126.86,114.4,80.91,#FFFFFF,#FFFFFF,#FFFFFF
BILL,80.05,89.75,100.23,#FFFFFF,#FFFFFF,#FFFFFF
PPL,94.19,96.19,86.73,#FFFFFF,#FFFFFF,#FFFFFF
PANW,98.96,91.94,87.02,#FFFFFF,#FFFFFF,#FFFFFF
HOUS,58.59,48.6,71.81,#FFFFFF,#FFFFFF,#FFFFFF
NIO,57.83,80.72,86.99,#FFFFFF,#FFFFFF,#FFFFFF
CMI,77.34,77.43,70.85,#FFFFFF,#FFFFFF,#FFFFFF
CDLX,131.3,214.78,313.04,#FFFFFF,#FFFFFF,#FFFFFF
ALNY,65.73,51.59,55.86,#FFFFFF,#FFFFFF,#FFFFFF
XERS,56.64,62.76,37.24,#FFFFFF,#FFFFFF,#FFFFFF
BAND,83.9,90.55,99.51,#FFFFFF,#FFFFFF,#FFFFFF
SHOP,72.63,65.4,49.17,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,118.99,84.14,97.91,#FFFFFF,#FFFFFF,#FFFFFF
CVX,91.19,96.95,84.15,#FFFFFF,#FFFFFF,#FFFFFF
PSEC,112.48,141.44,167.44,#FFFFFF,#FFFFFF,#FFFFFF
DIS,100.31,83.89,75.61,#FFFFFF,#FFFFFF,#FFFFFF
PSN,91.64,76.5,125.44,#FFFFFF,#FFFFFF,#FFFFFF
CMS,97.69,100.04,93.83,#FFFFFF,#FFFFFF,#FFFFFF
TTEK,99.46,80.17,126.4,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,106.0,122.39,79.93,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,103.58,91.72,87.1,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,65.31,58.27,54.13,#FFFFFF,#FFFFFF,#FFFFFF
BYND,121.54,130.38,242.31,#FFFFFF,#FFFFFF,#FFFFFF
UPWK,84.48,76.97,56.87,#FFFFFF,#FFFFFF,#FFFFFF
ARAY,76.73,115.09,133.33,#FFFFFF,#FFFFFF,#FFFFFF
REXR,83.13,89.79,109.21,#FFFFFF,#FFFFFF,#FFFFFF
WELL,90.06,86.97,75.07,#FFFFFF,#FFFFFF,#FFFFFF
PMT,98.68,110.21,99.6,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,113.5,113.11,121.05,#FFFFFF,#FFFFFF,#FFFFFF
BURL,81.94,81.83,98.58,#FFFFFF,#FFFFFF,#FFFFFF
NVCR,137.86,153.1,136.14,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,72.14,74.46,55.84,#FFFFFF,#FFFFFF,#FFFFFF
RCL,73.69,60.37,46.76,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,77.1,76.04,71.08,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,99.73,93.54,89.2,#FFFFFF,#FFFFFF,#FFFFFF
ATEC,70.76,59.44,35.06,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,100.55,124.2,150.92,#FFFFFF,#FFFFFF,#FFFFFF
MGNI,70.84,52.2,56.05,#FFFFFF,#FFFFFF,#FFFFFF
W,51.13,35.37,49.66,#FFFFFF,#FFFFFF,#FFFFFF
BBAI,76.39,72.48,31.83,#FFFFFF,#FFFFFF,#FFFFFF
HRTG,96.36,57.45,64.36,#FFFFFF,#FFFFFF,#FFFFFF
WT,71.14,60.27,65.87,#FFFFFF,#FFFFFF,#FFFFFF
TSLA,88.21,67.78,62.31,#FFFFFF,#FFFFFF,#FFFFFF
TGT,103.09,111.89,156.17,#FFFFFF,#FFFFFF,#FFFFFF
LAB,78.95,85.71,152.63,#FFFFFF,#FFFFFF,#FFFFFF
FE,91.6,89.51,96.96,#FFFFFF,#FFFFFF,#FFFFFF
MTSI,98.4,83.22,77.16,#FFFFFF,#FFFFFF,#FFFFFF
MMM,88.84,93.43,81.18,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,100.14,103.41,95.49,#FFFFFF,#FFFFFF,#FFFFFF
CDP,92.53,85.7,92.66,#FFFFFF,#FFFFFF,#FFFFFF
MTCH,78.97,80.41,90.41,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,79.46,55.61,41.3,#FFFFFF,#FFFFFF,#FFFFFF
CMPO,71.07,57.34,52.29,#FFFFFF,#FFFFFF,#FFFFFF
SNAP,108.92,118.52,127.85,#FFFFFF,#FFFFFF,#FFFFFF
PRCH,58.51,32.73,7.0,#FFFFFF,#FFFFFF,#FFFFFF
EYE,92.48,50.09,44.63,#FFFFFF,#FFFFFF,#FFFFFF
GRPN,144.15,63.16,46.58,#FFFFFF,#FFFFFF,#FFFFFF
ABR,84.94,98.93,104.63,#FFFFFF,#FFFFFF,#FFFFFF
RGEN,106.7,126.03,118.76,#FFFFFF,#FFFFFF,#FFFFFF
CRNC,85.76,99.08,28.59,#FFFFFF,#FFFFFF,#FFFFFF
LYV,79.38,68.52,55.88,#FFFFFF,#FFFFFF,#FFFFFF
PCT,85.2,57.85,60.11,#FFFFFF,#FFFFFF,#FFFFFF
LYFT,80.68,65.07,63.43,#FFFFFF,#FFFFFF,#FFFFFF
CAMP,55.4,199.64,,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,88.92,85.64,74.91,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,68.99,54.08,45.24,#FFFFFF,#FFFFFF,#FFFFFF
MGPI,102.74,108.07,290.23,#FFFFFF,#FFFFFF,#FFFFFF
DUK,94.88,96.65,91.58,#FFFFFF,#FFFFFF,#FFFFFF
VTR,91.25,94.91,90.88,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,98.03,93.37,100.53,#FFFFFF,#FFFFFF,#FFFFFF
AVDL,60.34,52.52,87.96,#FFFFFF,#FFFFFF,#FFFFFF
OMCL,87.89,99.16,128.7,#FFFFFF,#FFFFFF,#FFFFFF
SSRM,55.84,47.1,25.48,#FFFFFF,#FFFFFF,#FFFFFF
LPSN,71.58,103.16,111.58,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,66.0,71.23,70.64,#FFFFFF,#FFFFFF,#FFFFFF
LNT,93.73,95.8,88.17,#FFFFFF,#FFFFFF,#FFFFFF
JPM,86.29,75.24,66.13,#FFFFFF,#FFFFFF,#FFFFFF
COIN,74.92,56.53,50.28,#FFFFFF,#FFFFFF,#FFFFFF
BKD,91.81,81.61,87.25,#FFFFFF,#FFFFFF,#FFFFFF
TMDX,122.13,58.58,127.48,#FFFFFF,#FFFFFF,#FFFFFF
STWD,94.99,92.28,87.85,#FFFFFF,#FFFFFF,#FFFFFF
ENVX,102.75,95.63,116.75,#FFFFFF,#FFFFFF,#FFFFFF
SOFI,54.28,46.57,28.74,#FFFFFF,#FFFFFF,#FFFFFF
EB,87.64,82.55,108.73,#FFFFFF,#FFFFFF,#FFFFFF
INSG,50.58,70.29,130.51,#FFFFFF,#FFFFFF,#FFFFFF
TDOC,88.29,110.94,98.07,#FFFFFF,#FFFFFF,#FFFFFF
AG,80.27,64.24,55.57,#FFFFFF,#FFFFFF,#FFFFFF
AMD,74.62,64.86,96.85,#FFFFFF,#FFFFFF,#FFFFFF
WEC,95.02,95.67,83.69,#FFFFFF,#FFFFFF,#FFFFFF
CMRC,102.36,128.11,120.39,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,97.53,78.61,61.77,#FFFFFF,#FFFFFF,#FFFFFF
OPK,93.01,121.68,108.39,#FFFFFF,#FFFFFF,#FFFFFF
COLL,74.71,75.42,93.52,#FFFFFF,#FFFFFF,#FFFFFF
FSLY,88.97,86.82,79.21,#FFFFFF,#FFFFFF,#FFFFFF
NVAX,83.82,96.5,143.96,#FFFFFF,#FFFFFF,#FFFFFF
JOYY,77.99,74.1,56.04,#FFFFFF,#FFFFFF,#FFFFFF
NOTV,154.17,206.94,96.53,#FFFFFF,#FFFFFF,#FFFFFF
IQ,66.03,89.69,75.95,#FFFFFF,#FFFFFF,#FFFFFF
ZTO,90.23,101.23,111.47,#FFFFFF,#FFFFFF,#FFFFFF
CNK,113.74,85.61,100.64,#FFFFFF,#FFFFFF,#FFFFFF
MITK,92.93,85.85,78.49,#FFFFFF,#FFFFFF,#FFFFFF
FUBO,76.2,76.44,43.27,#FFFFFF,#FFFFFF,#FFFFFF
HCI,85.11,75.63,52.68,#FFFFFF,#FFFFFF,#FFFFFF
SIRI,88.28,92.84,102.34,#FFFFFF,#FFFFFF,#FFFFFF
VATE,107.78,155.89,77.05,#FFFFFF,#FFFFFF,#FFFFFF
WKC,107.31,106.56,105.3,#FFFFFF,#FFFFFF,#FFFFFF
TREE,47.6,68.64,75.83,#FFFFFF,#FFFFFF,#FFFFFF
BL,98.13,90.56,89.42,#FFFFFF,#FFFFFF,#FFFFFF
UPST,83.65,78.05,58.03,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,74.68,72.92,59.35,#FFFFFF,#FFFFFF,#FFFFFF
CCL,69.02,61.35,52.11,#FFFFFF,#FFFFFF,#FFFFFF
CHRS,57.29,69.17,96.99,#FFFFFF,#FFFFFF,#FFFFFF
MOMO,109.83,88.67,79.0,#FFFFFF,#FFFFFF,#FFFFFF
ABNB,110.15,99.85,95.38,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,95.46,91.34,68.45,#FFFFFF,#FFFFFF,#FFFFFF
ASND,86.41,77.39,57.58,#FFFFFF,#FFFFFF,#FFFFFF
LITE,50.02,38.58,32.9,#FFFFFF,#FFFFFF,#FFFFFF
CENX,77.73,81.36,53.18,#FFFFFF,#FFFFFF,#FFFFFF
GDS,66.7,91.61,41.99,#FFFFFF,#FFFFFF,#FFFFFF
HASI,93.91,99.58,115.48,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,90.79,75.76,64.76,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,64.26,65.01,66.64,#FFFFFF,#FFFFFF,#FFFFFF
SENS,110.26,130.24,89.39,#FFFFFF,#FFFFFF,#FFFFFF
LCII,83.73,84.29,104.13,#FFFFFF,#FFFFFF,#FFFFFF
VIAV,74.88,89.23,68.43,#FFFFFF,#FFFFFF,#FFFFFF
PENN,77.93,85.32,91.66,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,95.13,85.28,71.99,#FFFFFF,#FFFFFF,#FFFFFF
BB,105.43,117.31,63.82,#FFFFFF,#FFFFFF,#FFFFFF
JBLU,85.96,107.69,113.85,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,94.69,84.16,73.72,#FFFFFF,#FFFFFF,#FFFFFF
UBER,88.65,75.57,71.92,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,72.61,61.52,51.27,#FFFFFF,#FFFFFF,#FFFFFF
NET,76.55,51.7,35.11,#FFFFFF,#FFFFFF,#FFFFFF
BKNG,96.2,80.94,69.9,#FFFFFF,#FFFFFF,#FFFFFF
WB,80.18,79.4,54.59,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,85.71,69.96,92.48,#FFFFFF,#FFFFFF,#FFFFFF
DBX,90.88,82.89,78.52,#FFFFFF,#FFFFFF,#FFFFFF
WDC,57.86,46.17,49.57,#FFFFFF,#FFFFFF,#FFFFFF
SPR,93.83,85.22,85.88,#FFFFFF,#FFFFFF,#FFFFFF
Z,78.83,79.06,63.45,#FFFFFF,#FFFFFF,#FFFFFF
BILI,81.88,87.69,63.03,#FFFFFF,#FFFFFF,#FFFFFF
GH,86.79,75.52,45.04,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,87.45,102.77,136.46,#FFFFFF,#FFFFFF,#FFFFFF
ORA,85.77,77.94,80.27,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,122.97,107.87,103.53,#FFFFFF,#FFFFFF,#FFFFFF
ZS,105.33,69.01,58.16,#FFFFFF,#FFFFFF,#FFFFFF
LAC,93.31,102.11,86.97,#FFFFFF,#FFFFFF,#FFFFFF
MAXN,77.53,93.18,217.17,#FFFFFF,#FFFFFF,#FFFFFF
PCRX,89.68,84.61,47.1,#FFFFFF,#FFFFFF,#FFFFFF
BSY,92.29,77.27,90.91,#FFFFFF,#FFFFFF,#FFFFFF
