Ticker,Latest Close ($),Open ($),Low ($),High ($),Daily Volume,Close 1d (%),Close 1w (%),Realised Volatility 100d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),ATM 12m/3m Ratio,Volume Rank,Open Interest Rank,Close 1d (%)_Color,Close 1w (%)_Color,Weighted IV 1d (%)_Color,Weighted IV 1w (%)_Color,Volume 1d (%)_Color,Volume 1w (%)_Color,OI 1d (%)_Color,OI 1w (%)_Color
TSLA,348.35,348.45,343.82,350.76,"729,240",0.56,5.77,56.26,51.81,-4.66,-6.65,-53.23,-41.69,"7,729,415",2.96,3.98,1.0446,1 of 371,1 of 371,#10B981,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
BKD,7.58,7.72,7.55,7.73,"1,720",-2.07,-1.69,35.41,54.62,21.38,-3.48,-0.41,-13.91,"21,666",-3.06,71.21,1.0993,216 of 371,227 of 371,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981
FRT,101.36,101.77,100.94,101.75,186,-0.38,2.24,20.67,18.38,-26.78,-57.76,0.0,-2.62,"4,703",-0.49,7.4,0.9448,338 of 371,302 of 371,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#F87171,#10B981
BKNG,,,,,N/A,,,,,,,,,N/A,,,,366 of 371,366 of 371,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
CABO,,,,,N/A,,,,,,,,,N/A,,,,366 of 371,366 of 371,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
TWO,10.3,10.25,10.23,10.35,"1,086",0.15,4.1,29.42,101.19,84.42,137.75,-1.09,6.16,"21,866",0.14,5.14,0.9877,251 of 371,225 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
PCRX,26.35,26.66,26.33,27.1,216,-1.46,-3.2,35.07,62.33,8.37,20.81,-54.04,-67.37,"2,250",1.44,2.55,1.0885,333 of 371,328 of 371,#F87171,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
EQX,9.84,9.95,9.78,10.01,"3,766",0.1,7.66,48.95,70.77,25.71,38.22,-78.77,-93.1,"292,605",1.06,13.59,1.0111,158 of 371,86 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
NKE,74.15,74.26,73.71,74.58,"53,289",0.0,-0.19,37.97,43.03,3.36,13.97,-26.87,-45.96,"1,459,604",1.23,3.4,0.8212,26 of 371,22 of 371,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
UBER,94.36,91.38,91.38,94.56,"66,630",0.0,1.67,32.07,46.75,9.31,7.43,-53.07,-15.62,"1,521,199",2.18,1.0,0.9833,21 of 371,21 of 371,#FFFFFF,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
BMY,47.22,46.74,46.73,47.25,"11,282",1.08,-0.39,28.37,37.78,-9.38,-1.29,-55.58,-62.11,"728,272",1.22,7.85,0.7459,88 of 371,43 of 371,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
NOTV,1.56,1.59,1.56,1.61,375,-2.5,-2.5,103.74,156.46,11.14,8.12,0.0,1.9,"3,606",1.75,2.18,1.6195,314 of 371,312 of 371,#F87171,#F87171,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981
TDOC,7.72,7.81,7.67,7.84,"8,944",-1.47,1.11,51.23,79.46,-3.97,-0.25,-38.5,-56.69,"311,058",1.72,3.38,1.0563,109 of 371,84 of 371,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
MMM,154.0,154.61,152.0,154.98,"5,060",0.0,-0.18,27.85,29.05,5.03,8.56,-28.72,-64.68,"163,579",0.96,2.09,0.8838,137 of 371,111 of 371,#FFFFFF,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
FUBO,3.99,4.13,3.9,4.14,"22,412",-3.27,5.43,70.3,98.28,20.14,8.69,-70.67,-62.47,"606,626",5.62,7.99,0.8909,48 of 371,51 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
AR,32.0,32.29,31.89,32.76,"7,673",-0.36,-1.4,39.72,46.75,12.07,2.34,-11.9,-9.24,"163,886",0.68,-0.28,0.9204,116 of 371,110 of 371,#F87171,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#F87171
JBLU,5.23,5.17,5.14,5.32,"5,544",0.97,-4.74,56.96,161.12,73.4,2.61,-49.09,-87.45,"579,068",0.75,7.41,0.8301,134 of 371,52 of 371,#10B981,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
GDS,34.07,33.14,33.13,35.01,"7,753",1.67,3.31,64.48,85.14,16.54,28.92,111.14,-11.67,"96,296",0.24,2.3,0.9484,114 of 371,137 of 371,#10B981,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981
TCOM,72.17,72.0,71.86,72.5,"4,944",-1.17,0.8,39.34,42.36,-58.48,2.57,21.21,-5.68,"81,657",0.56,4.77,0.9656,140 of 371,151 of 371,#F87171,#10B981,#F87171,#10B981,#10B981,#F87171,#10B981,#10B981
ALRM,56.3,56.94,56.1,56.94,95,-1.19,-1.97,26.74,30.39,-6.41,-27.95,0.0,30.14,"1,036",4.12,132.29,0.7735,352 of 371,344 of 371,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981
JAZZ,128.37,129.86,127.6,130.18,715,-1.14,-0.99,34.75,56.49,-7.2,-23.77,9.66,13.49,"11,840",1.14,3.36,0.7974,279 of 371,265 of 371,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981,#10B981
CNX,29.15,29.12,29.12,29.59,723,0.45,-1.42,29.13,36.11,2.66,-9.6,-7.9,0.42,"36,580",0.09,0.75,0.9192,277 of 371,203 of 371,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981,#10B981
VRNS,57.31,57.57,56.67,57.7,384,-0.46,0.82,27.48,39.92,-42.34,20.26,-10.9,-67.04,"6,933",-1.13,26.26,0.8081,313 of 371,287 of 371,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981
HCAT,3.31,3.37,3.29,3.41,778,-2.22,-2.79,73.07,129.88,39.13,51.73,0.0,-41.94,"7,806",-0.4,-1.3,0.7805,273 of 371,283 of 371,#F87171,#F87171,#10B981,#10B981,#FFFFFF,#F87171,#F87171,#F87171
MTSI,131.28,130.31,129.45,131.43,242,0.79,0.18,35.28,38.61,-1.05,-2.21,4.76,-64.88,"3,107",0.19,3.36,0.8514,329 of 371,314 of 371,#10B981,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981
PDD,126.89,125.14,124.52,128.0,"89,050",1.49,4.27,37.77,49.78,29.22,15.84,70.54,-11.53,"1,847,574",0.51,4.01,1.0339,18 of 371,18 of 371,#10B981,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981
NVMI,278.29,270.38,268.27,280.0,"2,587",1.74,17.34,51.41,86.54,70.15,77.88,-5.34,12.72,"14,317",4.76,23.52,0.9008,184 of 371,251 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
MNKD,5.55,5.55,5.52,5.7,"1,727",-0.27,-3.22,64.71,90.17,-17.07,1.8,-32.11,-80.01,"90,620",1.1,4.88,0.9474,215 of 371,143 of 371,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
BABA,146.16,145.4,145.35,148.0,"281,224",3.52,5.5,42.64,45.73,2.06,7.23,-20.68,-42.29,"1,612,673",5.14,11.41,0.8978,4 of 371,20 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
JOYY,63.4,63.5,63.17,64.08,693,-0.44,7.93,28.67,39.54,16.16,31.54,-13.16,-75.73,"7,099",-0.85,53.72,0.8485,282 of 371,285 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#F87171,#F87171,#10B981
JAMF,9.48,9.48,9.4,9.57,270,-0.99,4.46,40.96,81.84,-12.29,29.91,-0.74,61.68,"4,967",-0.52,-0.56,0.9664,326 of 371,296 of 371,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171
LPSN,0.97,0.95,0.94,0.98,"1,717",0.1,9.1,94.78,167.22,28.88,-17.11,12.22,-71.08,"77,700",0.1,1.6,1.0102,217 of 371,153 of 371,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981
V,343.35,341.69,341.49,346.32,"15,801",0.31,-1.92,20.36,25.69,10.11,7.7,-31.93,-38.6,"374,659",1.61,3.84,0.9395,67 of 371,67 of 371,#10B981,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
NSIT,127.46,127.69,126.96,128.1,685,-0.46,0.03,42.28,75.76,2.98,7.34,0.0,1.18,"1,428",0.0,1247.17,,283 of 371,336 of 371,#F87171,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#FFFFFF,#10B981
FIVN,26.59,26.67,26.36,26.75,"3,152",-0.26,0.95,45.31,58.57,0.21,1.85,5.17,-33.28,"97,563",0.34,2.55,0.8815,169 of 371,134 of 371,#F87171,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981
IMAX,30.46,30.65,30.3,30.89,"1,419",-1.77,3.96,30.39,35.17,57.56,-5.27,-26.25,121.72,"11,192",9.14,11.02,0.9472,232 of 371,268 of 371,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981,#10B981
GRPN,22.97,22.89,22.64,23.31,"12,060",0.97,-11.11,83.24,82.31,9.54,5.99,-4.53,43.13,"120,363",12.76,18.53,1.1493,85 of 371,122 of 371,#10B981,#F87171,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
BB,3.79,3.86,3.77,3.87,"6,500",-1.81,0.26,39.72,79.6,0.72,-3.08,-27.64,-44.77,"313,277",0.92,3.29,0.9303,125 of 371,83 of 371,#F87171,#10B981,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981
MGPI,28.4,28.43,28.17,28.57,177,0.02,-3.12,37.5,44.54,-0.63,-30.77,-0.56,2.31,"2,273",1.34,2.99,0.1746,342 of 371,326 of 371,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981
CMI,392.14,396.68,390.11,396.0,"5,505",-1.32,-0.78,24.77,37.09,25.33,-14.02,0.38,-1.52,"15,497",0.4,1.49,0.931,135 of 371,247 of 371,#F87171,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981
SPHR,52.04,53.98,51.73,54.42,"6,516",-4.37,13.16,51.5,66.39,9.12,9.97,-50.63,92.67,"50,302",3.37,40.36,0.9642,124 of 371,179 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
INDI,4.09,4.22,4.03,4.23,"2,559",-3.66,-6.31,78.09,85.77,-12.13,-11.52,-16.89,-37.66,"114,045",0.1,0.25,0.9145,185 of 371,125 of 371,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
ZD,38.3,38.83,38.09,38.83,958,-0.55,0.9,53.1,52.51,-7.82,2.33,1.81,-46.9,"4,859",0.35,0.77,1.0426,259 of 371,298 of 371,#F87171,#10B981,#F87171,#10B981,#10B981,#F87171,#10B981,#10B981
CYRX,10.05,9.91,9.88,10.08,"3,903",0.1,14.07,84.31,82.03,7.44,-2.93,0.0,23.28,"27,394",0.1,16.02,0.9761,152 of 371,219 of 371,#10B981,#10B981,#10B981,#F87171,#FFFFFF,#10B981,#10B981,#10B981
BBIO,52.65,54.09,52.26,54.46,"8,730",-3.02,5.3,41.31,56.91,-60.61,-56.07,-17.49,6.67,"77,223",2.09,7.59,0.953,112 of 371,154 of 371,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981
CHRS,1.36,1.38,1.34,1.4,940,-0.8,14.2,78.01,264.72,122.14,211.23,-31.54,-40.77,"14,605",4.47,8.07,,261 of 371,249 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
HCI,172.71,174.25,172.25,174.38,"1,266",-1.25,1.86,31.36,47.29,-26.38,-20.99,-0.94,-0.31,"6,960",1.46,5.58,0.9189,245 of 371,286 of 371,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
SHAK,97.16,97.29,95.74,97.54,"4,430",-0.44,-7.98,45.3,44.27,-13.5,-4.21,-22.53,2.24,"43,312",-0.88,-0.5,0.9149,144 of 371,189 of 371,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171
FARO,,,,,N/A,,,,,,,,,N/A,,,,366 of 371,366 of 371,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,75.04,75.0,74.23,75.67,"5,967",0.07,11.79,34.31,54.83,22.38,20.69,-54.57,10.05,"147,035",1.64,2.3,0.7944,130 of 371,117 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
MRK,84.48,84.18,84.13,84.78,"14,838",0.46,-1.17,28.27,35.43,-1.88,22.65,-52.69,-43.08,"712,239",1.3,4.91,0.832,72 of 371,44 of 371,#10B981,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
ABBV,209.79,209.53,209.12,210.66,"9,654",-0.0,-1.01,24.07,24.29,-2.72,-4.52,-61.28,-25.1,"328,115",4.04,6.11,0.8905,104 of 371,81 of 371,#FFFFFF,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
CVX,156.09,154.91,154.76,156.99,"18,017",1.36,-3.55,20.13,20.02,-16.93,-8.98,-57.09,-56.57,"650,207",1.43,2.48,0.8616,59 of 371,46 of 371,#10B981,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
STWD,20.65,20.51,20.36,20.67,"6,186",0.68,2.73,17.94,18.08,-8.33,-29.03,0.68,-9.55,"152,546",1.61,2.17,0.6209,128 of 371,113 of 371,#10B981,#10B981,#F87171,#F87171,#10B981,#F87171,#10B981,#10B981
UNIT,7.18,7.24,7.04,7.3,"3,052",-1.17,23.07,55.72,62.16,12.38,10.39,-56.91,286.82,"37,970",-4.41,-4.07,0.8831,172 of 371,199 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171
HASI,27.65,27.8,27.52,27.88,"6,561",-0.47,-0.29,35.25,33.25,-15.38,-3.1,-0.08,121.88,"32,657",3.79,4.24,1.1505,123 of 371,208 of 371,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981
SHEL,72.42,72.41,72.26,72.87,"32,131",0.98,-1.86,17.03,21.46,-43.43,-25.08,111.65,156.15,"223,064",1.23,3.21,0.8038,34 of 371,96 of 371,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981,#10B981
RCL,352.04,349.95,347.57,353.72,"6,696",0.28,-0.58,32.93,69.88,22.39,36.6,-32.4,-37.37,"117,548",1.3,3.05,0.9352,119 of 371,123 of 371,#10B981,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
LUV,31.07,31.61,31.06,31.68,"10,755",-2.02,-3.12,38.72,46.0,7.89,-15.69,-14.81,-38.09,"360,863",0.99,2.0,0.828,93 of 371,68 of 371,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981
EVH,10.07,9.82,9.69,10.08,"2,076",4.14,4.79,71.31,85.58,1.85,11.3,1.62,-4.42,"10,979",1.29,1.45,0.4831,203 of 371,270 of 371,#10B981,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981
LNTH,53.08,53.49,53.01,53.63,"1,822",-1.02,-3.99,75.95,47.82,-5.06,2.88,-12.32,-4.36,"14,382",2.88,8.38,1.0888,212 of 371,250 of 371,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
OPK,1.4,1.4,1.39,1.42,913,-1.06,3.31,37.83,86.71,0.76,-7.11,-26.01,-14.99,"76,667",1.22,1.2,1.0787,263 of 371,155 of 371,#F87171,#10B981,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981
XRX,3.71,3.84,3.7,3.84,"1,546",-3.13,-3.13,77.9,127.91,-16.28,34.75,-23.69,-23.73,"216,233",0.16,1.25,0.9387,223 of 371,97 of 371,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
SO,90.83,91.43,90.59,91.85,"4,972",0.0,-1.37,15.52,18.96,18.31,-17.13,-19.39,-36.69,"94,939",0.24,-1.92,0.7802,139 of 371,138 of 371,#FFFFFF,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#F87171
AKAM,78.32,78.71,78.0,78.89,"5,051",-0.71,1.74,31.27,45.02,16.67,23.15,-4.98,94.87,"90,653",-0.95,2.66,0.9468,138 of 371,142 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981
UPHL,,,,,N/A,,,,,,,,,N/A,,,,366 of 371,366 of 371,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
SPR,40.79,41.01,40.6,41.27,"3,823",-0.67,-2.66,19.26,40.17,1.85,34.32,-0.21,-10.84,"41,084",0.03,0.59,1.0461,155 of 371,194 of 371,#F87171,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
ALNY,458.51,460.0,455.3,464.75,"4,148",0.76,2.57,38.48,113.15,119.4,106.36,-5.79,14.97,"19,512",0.3,4.63,0.8276,148 of 371,235 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
AVGO,339.49,349.55,339.36,350.98,"133,743",-1.78,13.83,35.67,85.84,87.62,69.03,-71.53,-39.45,"2,059,678",3.54,13.06,0.8895,9 of 371,16 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
PI,193.23,199.77,193.07,200.0,"1,168",-3.76,4.03,62.87,54.32,-62.34,-36.36,-0.43,33.79,"4,778",1.19,12.13,0.9498,248 of 371,300 of 371,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981
OPEN,6.18,6.02,5.9,6.4,"300,202",2.32,21.41,182.05,161.42,-11.08,-1.64,-77.51,-69.42,"2,886,476",10.93,19.2,0.8287,3 of 371,9 of 371,#10B981,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
LCII,103.15,104.28,103.01,104.63,440,-1.99,-0.19,32.51,33.21,-24.66,-29.23,0.0,-11.11,"1,519",2.57,4.11,0.8689,306 of 371,333 of 371,#F87171,#F87171,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#10B981
KOS,1.66,1.64,1.64,1.7,"1,895",0.91,-8.52,71.72,168.55,18.28,72.27,-16.22,-60.33,"186,053",0.22,2.24,1.054,210 of 371,104 of 371,#10B981,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
CDP,30.47,30.57,30.27,30.75,86,-0.08,4.87,18.56,27.19,-37.83,-32.03,0.0,-47.24,593,0.34,41.19,,353 of 371,352 of 371,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#F87171,#10B981,#10B981
MCHP,64.77,65.19,64.46,65.68,"23,286",-0.81,1.84,46.91,60.46,24.6,8.59,-13.33,-46.06,"271,540",0.85,-2.51,0.8729,46 of 371,88 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#F87171
WOLF,1.7,1.95,1.67,1.98,"231,675",38.26,31.83,283.64,296.99,4.6,-0.32,496.1,530.12,"1,042,218",1.87,3.41,0.5824,6 of 371,29 of 371,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981
ATEC,16.14,16.34,16.03,16.38,"5,494",-1.25,2.9,56.12,56.59,-18.41,7.29,4.05,84.86,"46,227",2.3,13.98,1.1697,136 of 371,186 of 371,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981
NET,216.12,217.92,214.85,219.2,"9,928",-0.83,3.88,38.86,89.7,16.03,30.51,-43.05,-24.55,"189,836",3.38,2.98,0.9495,100 of 371,103 of 371,#F87171,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
NEO,7.93,7.95,7.82,7.96,"2,823",-0.06,-10.05,96.61,86.06,19.44,38.54,-1.64,-34.52,"27,155",1.61,5.46,0.8189,178 of 371,220 of 371,#F87171,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
CAMT,83.47,81.41,81.41,83.47,826,2.95,6.39,47.35,63.17,40.2,27.68,-2.36,-21.56,"21,814",0.07,7.48,1.6399,270 of 371,226 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
PODD,350.72,350.0,347.3,352.94,"2,094",0.33,1.68,40.75,31.29,-3.08,2.28,-3.77,9.29,"12,095",2.2,4.93,1.0314,201 of 371,261 of 371,#10B981,#10B981,#F87171,#10B981,#F87171,#10B981,#10B981,#10B981
UPWK,15.93,15.96,15.86,16.08,"1,496",-0.19,-0.19,46.23,64.58,14.17,-48.84,-43.86,-56.18,"49,441",0.32,8.78,1.0242,227 of 371,182 of 371,#F87171,#F87171,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981
ECPG,44.0,45.01,43.71,45.01,229,-1.87,5.37,48.09,87.68,36.01,100.12,16.24,1.33,"1,179",10.7,13.26,1.1441,331 of 371,340 of 371,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
HLX,6.25,6.26,6.22,6.36,389,0.48,-4.29,49.58,108.86,50.43,94.4,2.91,-12.19,"4,430",0.89,-1.45,0.8296,311 of 371,303 of 371,#10B981,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171
SKIN,2.34,2.27,2.27,2.35,131,0.21,16.75,128.96,129.26,-22.82,8.93,-3.68,-20.61,"11,048",0.29,0.32,0.868,347 of 371,269 of 371,#10B981,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
XOM,111.25,110.53,110.53,112.51,"49,865",1.27,-3.0,21.02,27.5,23.88,22.77,-27.22,-0.71,"1,048,948",2.91,16.83,0.8298,27 of 371,28 of 371,#10B981,#F87171,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981
NTRA,172.89,167.63,167.6,172.89,"2,006",3.29,2.1,36.43,43.27,-36.82,-41.31,1.62,48.26,"17,605",0.1,1.32,0.934,207 of 371,241 of 371,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981,#10B981,#10B981
PSN,73.86,74.94,73.5,74.88,711,-1.52,-8.43,29.56,72.57,121.09,19.96,0.57,-77.64,"16,364",0.27,-12.06,1.1086,280 of 371,243 of 371,#F87171,#F87171,#10B981,#10B981,#10B981,#F87171,#10B981,#F87171
LIVN,58.31,58.45,58.12,58.91,303,-0.01,2.45,47.54,39.47,6.17,1.09,0.0,3.41,"1,286",1.66,17.34,0.9442,320 of 371,338 of 371,#F87171,#10B981,#10B981,#10B981,#FFFFFF,#10B981,#10B981,#10B981
ENOV,31.31,31.28,30.91,31.51,347,-0.29,1.52,53.34,60.1,-1.56,5.17,0.0,-22.02,"8,780",0.11,-0.31,1.0005,318 of 371,278 of 371,#F87171,#10B981,#F87171,#10B981,#FFFFFF,#F87171,#10B981,#F87171
CMRC,4.74,4.67,4.59,4.74,"1,284",1.61,5.22,44.11,65.85,-14.54,-8.09,-52.02,296.3,"12,119",15.25,17.6,1.0015,243 of 371,260 of 371,#10B981,#10B981,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981
PSEC,2.88,2.87,2.85,2.89,"2,214",-0.17,-1.2,26.04,107.05,-5.34,4.74,-12.14,-81.63,"109,434",1.27,1.81,0.8151,197 of 371,127 of 371,#F87171,#F87171,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
CAMP,,,,,N/A,,,,,,,,,N/A,,,,366 of 371,366 of 371,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,45.96,47.01,45.75,47.53,"33,640",-3.71,-6.8,73.74,83.12,-12.2,-27.47,-65.54,-71.6,"925,576",1.39,6.72,0.9513,32 of 371,32 of 371,#F87171,#F87171,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
PTCT,58.19,57.1,56.95,58.25,"1,854",2.19,11.0,59.22,65.87,28.64,45.04,-0.16,-0.54,"27,551",0.35,-4.75,0.8975,211 of 371,218 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#F87171
NVST,20.87,21.05,20.79,21.14,214,-1.32,0.72,39.57,43.83,-5.13,-41.74,0.0,0.47,"1,071",0.09,0.28,0.7858,334 of 371,342 of 371,#F87171,#10B981,#F87171,#F87171,#FFFFFF,#10B981,#10B981,#10B981
SOFI,25.67,26.0,25.55,26.18,"121,516",-1.12,3.05,47.31,59.38,-24.14,-19.91,-64.43,-64.1,"3,918,187",2.02,5.25,1.0016,10 of 371,4 of 371,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
JD,33.57,33.0,32.75,33.69,"271,140",2.19,6.3,33.29,45.13,20.7,-6.52,-18.72,36.62,"1,717,581",6.81,20.15,0.8548,5 of 371,19 of 371,#10B981,#10B981,#10B981,#F87171,#F87171,#10B981,#10B981,#10B981
CHGG,1.59,1.55,1.56,1.62,"13,840",1.6,16.54,110.09,188.93,31.97,39.87,-8.89,143.15,"126,168",0.13,13.26,0.9624,76 of 371,120 of 371,#10B981,#10B981,#10B981,#10B981,#F87171,#10B981,#10B981,#10B981
MIRM,76.13,76.67,74.89,77.2,459,-1.63,2.41,40.3,150.63,235.6,152.36,0.88,20.47,"2,933",1.14,5.58,,300 of 371,318 of 371,#F87171,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981,#10B981
MTCH,38.22,38.77,38.01,38.84,"3,650",-1.42,3.35,34.59,29.99,-20.56,-25.44,-45.93,-49.92,"176,662",0.33,-5.34,0.9453,159 of 371,106 of 371,#F87171,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#F87171
BLMN,6.88,6.82,6.74,6.89,"1,326",-0.65,-2.76,91.39,94.84,-4.36,9.59,2.79,-22.73,"31,672",-2.21,-0.89,0.8913,240 of 371,212 of 371,#F87171,#F87171,#F87171,#10B981,#10B981,#F87171,#F87171,#F87171
HTHT,37.02,37.19,36.9,37.6,"14,424",-3.22,0.65,27.5,36.45,-5.01,57.96,-38.68,4450.16,"13,463",-13.32,-13.23,1.2791,74 of 371,253 of 371,#F87171,#10B981,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171
HLIT,9.94,9.85,9.83,9.94,479,-0.05,3.59,37.61,55.59,-1.05,19.95,-3.82,-1.64,"4,016",1.34,11.8,1.0436,298 of 371,306 of 371,#F87171,#10B981,#F87171,#10B981,#F87171,#F87171,#10B981,#10B981
GOSS,2.76,2.61,2.61,2.82,"1,328",3.57,6.37,87.56,71.39,-43.91,-46.98,-18.58,-11.41,"86,550",0.34,4.87,6.8068,239 of 371,149 of 371,#10B981,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981
FOUR,87.55,87.58,86.6,87.75,"16,743",0.27,-1.78,46.36,42.91,-11.42,-10.15,-4.19,878.55,"61,541",1.09,15.79,0.7734,61 of 371,171 of 371,#10B981,#F87171,#F87171,#F87171,#F87171,#10B981,#10B981,#10B981
