Ticker,Contract Name,Type,Expiry,Strike,Bid,Ask,Volume,Open Interest,Implied Volatility,Last Stock Price,Bid Stock,Ask Stock,Moneyness,Expiry_dt,Years_to_Expiry,T,r,market_price,IV_mid,IV_status,Forward,Smoothed_IV
PENN,PENN251017P00014000,Put,2025-10-17,14.0,0.01,0.3,2.0,777.0,0.960937890625,19.685,19.65,19.72,0.7087052313818121,2025-10-17,0.06023271731690623,0.0027378507871321013,0.0583735370117685,1.805,1.611994817325032,verified,19.754334214103686,0.42191724771964356
PENN,PENN260918C00035000,Call,2026-09-18,35.0,0.36,0.67,1.0,8.0,0.4780325634765625,19.685,19.65,19.72,1.6830348116445117,2026-09-18,0.9801505817932923,0.30937713894592744,0.05600418837457931,0.255,0.525877241635507,verified,20.795767121299836,0.47058367398340395
PENN,PENN250926C00018000,Call,2025-09-26,18.0,0.96,2.65,2.0,30.0,0.9257819921875,19.685,19.65,19.72,0.9142616333035826,2025-09-26,0.0027378507871321013,0.30937713894592744,0.05600418837457931,0.255,0.8985360250546033,verified,19.688018554337674,0.45421821192854084
PENN,PENN250926P00019000,Put,2025-09-26,19.0,0.05,0.15,22.0,50.0,0.57812921875,19.685,19.65,19.72,0.9650842403222455,2025-09-26,0.0027378507871321013,1.3059548254620124,0.04453878706187587,1.74,0.4039881578861384,verified,19.687400546149032,0.466800643357157
PENN,PENN260116P00014000,Put,2026-01-16,14.0,0.19,0.32,1.0,7.0,0.5019581054687501,19.685,19.65,19.72,0.6984728062715871,2026-01-16,0.30937713894592744,0.04106776180698152,0.0583735370117685,2.1100000000000003,0.6725307480427103,verified,20.043729511434094,0.4798454286527911
PENN,PENN260116P00010000,Put,2026-01-16,10.0,0.01,0.5,1.0,4685.0,0.8710950390625,19.685,19.65,19.72,0.5010491324641516,2026-01-16,0.30937713894592744,1.3059548254620124,0.04453878706187587,2.09,0.3012275059577129,verified,19.95812257137371,0.48273414457357644
PENN,PENN270115C00027500,Call,2027-01-15,27.5,0.59,2.89,1.0,348.0,0.5720257641601563,19.685,19.65,19.72,1.3180632659306868,2027-01-15,1.3059548254620124,1.3059548254620124,0.04453878706187587,0.74,0.36399597034016784,verified,20.863945389284634,0.47474356871773965
PENN,PENN251010C00018000,Call,2025-10-10,18.0,1.73,2.49,1.0,4.0,0.6523472265625001,19.685,19.65,19.72,0.9125372396799493,2025-10-10,0.04106776180698152,0.7282683093771389,0.049703640050183226,0.245,0.412736460547068,verified,19.725222398938012,0.4807654194651714
PENN,PENN251003C00022000,Call,2025-10-03,22.0,0.03,0.05,16.0,9.0,0.4570366796875,19.685,19.65,19.72,1.116174244335292,2025-10-03,0.02190280629705681,0.07939767282683094,0.0583735370117685,0.135,0.43365387731918803,verified,19.710184240186905,0.4633981721114033
PENN,PENN270115C00022500,Call,2027-01-15,22.5,0.88,3.3,1.0,253.0,0.4804739453125,19.685,19.65,19.72,1.0591060279985336,2027-01-15,1.3059548254620124,0.0027378507871321013,0.0583735370117685,0.035,0.8750610692680332,verified,21.24433192257419,0.47190705310779774
PENN,PENN270115C00032500,Call,2027-01-15,32.5,0.37,1.11,2.0,127.0,0.4482477050781249,19.685,19.65,19.72,1.5540223122938202,2027-01-15,1.3059548254620124,0.9801505817932923,0.04635424896934126,0.98,0.42134959997356003,verified,20.913470638673303,0.47699497302134997
PENN,PENN260618C00035000,Call,2026-06-18,35.0,0.19,0.3,,8.0,0.4506890869140625,19.685,19.65,19.72,1.7040018941242807,2026-06-18,0.7282683093771389,0.06023271731690623,0.0583735370117685,2.325000000000001,0.34745185197526507,verified,20.539883271659843,0.46050424700152154
PENN,PENN251024C00023000,Call,2025-10-24,23.0,0.11,0.16,10.0,6.0,0.4492242578124999,19.685,19.65,19.72,1.163089988701486,2025-10-24,0.07939767282683094,0.2327173169062286,0.057395191477745855,0.125,0.5846357587694555,verified,19.77491013027977,0.4896831306592312
PENN,PENN250926P00018500,Put,2025-09-26,18.5,0.02,0.05,22.0,104.0,0.507817421875,19.685,19.65,19.72,0.93965169431625,2025-09-26,0.0027378507871321013,0.06023271731690623,0.0583735370117685,0.055,0.5624831152881609,verified,19.688146269412915,0.46400516121383006
PENN,PENN260918C00030000,Call,2026-09-18,30.0,0.78,1.18,1.0,9.0,0.4799856689453124,19.685,19.65,19.72,1.4467848487475543,2026-09-18,0.9801505817932923,0.48186173853524983,0.05304971444402085,0.255,0.5665852904343107,verified,20.7356332394345,0.46911028188101617
PENN,PENN251017P00022000,Put,2025-10-17,22.0,1.61,2.92,2.0,30.0,0.6992217578125001,19.685,19.65,19.72,1.1136741234660963,2025-10-17,0.06023271731690623,0.09856262833675565,0.05845591426108545,0.37,0.44155857899296463,verified,19.754432231512425,0.4472311367606592
PENN,PENN251219P00013000,Put,2025-12-19,13.0,0.1,0.15,1.0,17.0,0.5625043750000001,19.685,19.65,19.72,0.6533155707769902,2025-12-19,0.2327173169062286,0.9801505817932923,0.04635424896934126,0.8300000000000001,0.5272544032346581,verified,19.898500175863038,0.4730366200186076
PENN,PENN251017C00025000,Call,2025-10-17,25.0,0.03,0.08,3.0,761.0,0.5429733203125001,19.685,19.65,19.72,1.26554505603895,2025-10-17,0.06023271731690623,0.02190280629705681,0.0583735370117685,4.525,1.5784102491839334,verified,19.754334214103686,0.48023801674410116
