Ticker,Contract Name,Type,Expiry,Strike,Bid,Ask,Volume,Open Interest,Implied Volatility,Last Stock Price,Bid Stock,Ask Stock,Moneyness,Expiry_dt,Years_to_Expiry,T,r,market_price,IV_mid,IV_status,Forward,Smoothed_IV
RNG,RNG251017P00017500,Put,2025-10-17,17.5,0.25,0.4,4.0,5.0,1.5507834960937497,31.18,30.3,32.06,0.5592873027481947,2025-10-17,0.06023271731690623,0.06023271731690623,0.0583735370117685,0.325,1.6614665737726815,verified,31.289821732067715,1.500661654863407
RNG,RNG250926C00031500,Call,2025-09-26,31.5,0.1,0.25,15.0,59.0,0.507817421875,31.18,30.3,32.06,1.0101013159369991,2025-09-26,0.0027378507871321013,0.09856262833675565,0.05845591426108545,1.3,0.4979289736133878,verified,31.184990557882497,0.413531603334571
RNG,RNG251031P00030000,Put,2025-10-31,30.0,1.0,1.6,,10.0,0.491216025390625,31.18,30.3,32.06,0.9565983206998575,2025-10-31,0.09856262833675565,0.15605749486652978,0.058766911516933716,0.35,0.48971610954545675,verified,31.361125511961678,0.44340078243268977
RNG,RNG251121C00040000,Call,2025-11-21,40.0,0.25,0.45,36.0,20.0,0.5185595019531251,31.18,30.3,32.06,1.271240203977352,2025-11-21,0.15605749486652978,0.02190280629705681,0.0583735370117685,0.07500000000000001,0.36054626882014634,verified,31.46533587818516,0.45136879348658
RNG,RNG251003C00033500,Call,2025-10-03,33.5,0.05,0.1,43.0,44.0,0.4101621484375,31.18,30.3,32.06,1.0730338722247617,2025-10-03,0.02190280629705681,0.0027378507871321013,0.0583735370117685,0.1,0.5681880569035148,verified,31.21989050591962,0.4187641763577896
RNG,RNG250926C00032000,Call,2025-09-26,32.0,0.05,0.15,1.0,493.0,0.523442265625,31.18,30.3,32.06,1.0261349015891894,2025-09-26,0.0027378507871321013,0.07939767282683094,0.0583735370117685,0.275,0.38040423607976404,verified,31.184983524526018,0.4137557150221759
RNG,RNG251024C00035000,Call,2025-10-24,35.0,0.2,0.35,10.0,34.0,0.4487359814453124,31.18,30.3,32.06,1.1173239264482357,2025-10-24,0.07939767282683094,0.02190280629705681,0.0583735370117685,0.325,0.34373543288671554,verified,31.324846064344538,0.4319312690646351
RNG,RNG251003C00032000,Call,2025-10-03,32.0,0.25,0.4,1.0,25.0,0.442388388671875,31.18,30.3,32.06,1.0249875794385783,2025-10-03,0.02190280629705681,0.02190280629705681,0.0583735370117685,0.47500000000000003,0.326991525245327,verified,31.21989050591962,0.417911840346825
RNG,RNG251003C00031500,Call,2025-10-03,31.5,0.4,0.55,,11.0,0.4414118359375,31.18,30.3,32.06,1.009024510865866,2025-10-03,0.02190280629705681,0.30937713894592744,0.05600418837457931,0.25,0.41807600648428506,verified,31.218270379744453,0.41762127930483867
RNG,RNG260116C00045000,Call,2026-01-16,45.0,0.15,0.35,1.0,601.0,0.4809622216796875,31.18,30.3,32.06,1.417402807696162,2026-01-16,0.30937713894592744,0.0027378507871321013,0.0583735370117685,0.325,0.3394531449326508,verified,31.748208593676154,0.48160930386370865
