Ticker,Contract Name,Type,Expiry,Strike,Bid,Ask,Volume,Open Interest,Implied Volatility,Last Stock Price,Bid Stock,Ask Stock,Moneyness,Expiry_dt,Years_to_Expiry,T,r,market_price,IV_mid,IV_status,Forward,Smoothed_IV
RUN,RUN260320C00028000,Call,2026-03-20,28.0,1.12,1.37,30.0,57.0,0.8764660791015625,16.03,16.0,16.06,1.7026398778364982,2026-03-20,0.48186173853524983,0.48186173853524983,0.05304971444402085,1.245,0.8614257688047556,verified,16.445051219861536,0.8632453562968473
RUN,RUN250926C00015000,Call,2025-09-26,15.0,1.14,1.65,5.0,1775.0,1.3476595117187498,16.03,16.0,16.06,0.9355959401771362,2025-09-26,0.0027378507871321013,0.0027378507871321013,0.0583735370117685,1.395,2.3844104503706482,verified,16.03256208781758,1.6262956123716021
RUN,RUN251024C00015000,Call,2025-10-24,15.0,1.89,2.24,5.0,32.0,0.82226740234375,16.03,16.0,16.06,0.9314185908561442,2025-10-24,0.07939767282683094,0.07939767282683094,0.0583735370117685,2.065,0.8352159377951718,verified,16.104467043343266,0.947684555330053
RUN,RUN260220C00036000,Call,2026-02-20,36.0,0.38,0.46,35.0,54.0,0.8652357226562499,16.03,16.0,16.06,2.1968599721336304,2026-02-20,0.405201916495551,0.405201916495551,0.0543628139687135,0.42000000000000004,0.8565190850776623,verified,16.387025325531397,0.8812573184123841
RUN,RUN251003P00013500,Put,2025-10-03,13.5,0.11,0.14,3.0,166.0,0.8828136718749999,16.03,16.0,16.06,0.8410948647323001,2025-10-03,0.02190280629705681,0.02190280629705681,0.0583735370117685,0.125,0.9891268421098286,verified,16.050508172222308,0.9392994821489911
RUN,RUN251031P00013500,Put,2025-10-31,13.5,0.62,0.73,40.0,32.0,0.870118486328125,16.03,16.0,16.06,0.8373326553730083,2025-10-31,0.09856262833675565,0.09856262833675565,0.05845591426108545,0.675,0.9074828967054931,verified,16.12262451890895,0.9241222437477183
RUN,RUN270115C00022000,Call,2027-01-15,22.0,3.35,4.35,3.0,277.0,0.764650791015625,16.03,16.0,16.06,1.2948758772224862,2027-01-15,1.3059548254620124,1.3059548254620124,0.04453878706187587,3.8499999999999996,0.7299489813300636,verified,16.990045445274713,0.8167516447416859
RUN,RUN260320P00008000,Put,2026-03-20,8.0,0.43,0.57,50.0,671.0,0.920899228515625,16.03,16.0,16.06,0.4864685365247137,2026-03-20,0.48186173853524983,0.48186173853524983,0.05304971444402085,0.5,0.9528428306678873,verified,16.445051219861536,0.9489005439593621
RUN,RUN260116C00027500,Call,2026-01-16,27.5,0.63,0.79,1.0,209.0,0.8789074609374999,16.03,16.0,16.06,1.6860653555212763,2026-01-16,0.30937713894592744,0.30937713894592744,0.05600418837457931,0.71,0.8715861072209252,verified,16.310162539042206,0.8724976988724733
RUN,RUN260220C00024000,Call,2026-02-20,24.0,1.2,1.45,4.0,91.0,0.8291032714843749,16.03,16.0,16.06,1.4645733147557536,2026-02-20,0.405201916495551,0.405201916495551,0.0543628139687135,1.325,0.8142634601824872,verified,16.387025325531397,0.8624647060913782
RUN,RUN260320C00027000,Call,2026-03-20,27.0,1.23,1.44,,46.0,0.86914193359375,16.03,16.0,16.06,1.6418313107709088,2026-03-20,0.48186173853524983,0.48186173853524983,0.05304971444402085,1.335,0.8535733292990776,verified,16.445051219861536,0.861409079745173
RUN,RUN251003C00014000,Call,2025-10-03,14.0,2.24,2.66,24.0,66.0,1.15625421875,16.03,16.0,16.06,0.872246526389052,2025-10-03,0.02190280629705681,0.02190280629705681,0.0583735370117685,2.45,1.2983167375126903,verified,16.050508172222308,1.1278317001148037
RUN,RUN260116C00029000,Call,2026-01-16,29.0,0.55,0.63,29.0,29.0,0.8808605664062499,16.03,16.0,16.06,1.7780325567315276,2026-01-16,0.30937713894592744,0.30937713894592744,0.05600418837457931,0.5900000000000001,0.8736798867068798,verified,16.310162539042206,0.8737795506776647
RUN,RUN250926C00017500,Call,2025-09-26,17.5,0.07,0.1,574.0,10630.0,0.851563984375,16.03,16.0,16.06,1.0915285968733257,2025-09-26,0.0027378507871321013,0.0027378507871321013,0.0583735370117685,0.085,1.487325005702149,verified,16.03256208781758,1.3189037396569465
RUN,RUN251219P00010000,Put,2025-12-19,10.0,0.38,0.52,5.0,3584.0,0.9414068359375,16.03,16.0,16.06,0.6155533075419017,2025-12-19,0.2327173169062286,0.2327173169062286,0.057395191477745855,0.45,0.9708639183341868,verified,16.245546693483217,0.9510053982776743
RUN,RUN251010C00018500,Call,2025-10-10,18.5,0.39,0.44,2.0,23.0,0.867188828125,16.03,16.0,16.06,1.1513227455970416,2025-10-10,0.04106776180698152,0.04106776180698152,0.0583735370117685,0.41500000000000004,0.919636949794269,verified,16.06847434461694,0.826694539250424
RUN,RUN251017C00022000,Call,2025-10-17,22.0,0.13,0.18,79.0,5507.0,0.8789074609374999,16.03,16.0,16.06,1.36760972531201,2025-10-17,0.06023271731690623,0.06023271731690623,0.0583735370117685,0.155,0.9140122318416027,verified,16.08646062748703,0.7841112769254555
RUN,RUN250926C00017000,Call,2025-09-26,17.0,0.14,0.18,757.0,834.0,0.8320329296874999,16.03,16.0,16.06,1.0603420655340878,2025-09-26,0.0027378507871321013,0.0027378507871321013,0.0583735370117685,0.16,1.4579009479314617,verified,16.03256208781758,1.370573660989923
RUN,RUN251010P00013000,Put,2025-10-10,13.0,0.17,0.2,10.0,80.0,0.8828136718749999,16.03,16.0,16.06,0.8090376050141374,2025-10-10,0.04106776180698152,0.04106776180698152,0.0583735370117685,0.185,0.9426552963043492,verified,16.06847434461694,0.9177435596335776
RUN,RUN251024C00021000,Call,2025-10-24,21.0,0.31,0.4,6.0,1004.0,0.8789074609374999,16.03,16.0,16.06,1.303986027198602,2025-10-24,0.07939767282683094,0.07939767282683094,0.0583735370117685,0.355,0.9027170267711947,verified,16.104467043343266,0.836478109912847
RUN,RUN260116C00037000,Call,2026-01-16,37.0,0.2,0.27,2.0,3875.0,0.8916026464843749,16.03,16.0,16.06,2.2685242965195354,2026-01-16,0.30937713894592744,0.30937713894592744,0.05600418837457931,0.23500000000000001,0.8874247361912154,verified,16.310162539042206,0.8828022846361641
RUN,RUN251003P00014000,Put,2025-10-03,14.0,0.17,0.21,29.0,343.0,0.85742330078125,16.03,16.0,16.06,0.872246526389052,2025-10-03,0.02190280629705681,0.02190280629705681,0.0583735370117685,0.19,0.9598218010710606,verified,16.050508172222308,0.9347885227395432
