Ticker,Date,Open,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252
SIRI,1995-09-12,36.1533088684082,38.19011500183965,35.64410733505034,36.1533088684082,89.94083520347839,114.11904159009427,96.50130718624979,122.11648146358709,119.92786778824109
SIRI,1995-09-13,37.68092473347981,37.68092473347981,36.66252136230469,36.66252136230469,85.63810048812599,113.85548137629864,96.52358944355552,121.8453011305257,119.8068913653791
SIRI,1995-09-14,38.190125765865794,38.190125765865794,35.64411738147474,37.171722412109375,85.61028326382875,112.04769344979081,96.54470231893477,121.84847992044085,119.75276663015542
SIRI,1995-09-15,37.680931091308594,37.680931091308594,37.680931091308594,37.680931091308594,84.09813589834675,112.06826859756225,96.42388907546889,121.85134844003383,119.6803196136337
SIRI,1995-09-18,35.644124005291914,37.680931091308594,35.644124005291914,37.680931091308594,84.09813589834675,112.06826859756225,96.42388907546889,121.52512874383558,119.65167216624751
SIRI,1995-09-19,37.171722412109375,37.171722412109375,35.64411738147474,37.171722412109375,84.09328032443459,109.98624511635046,96.45385467686985,121.44789417970516,119.16733398244173
SIRI,1995-09-20,35.7714077183898,37.68091346848179,34.116502734976756,36.1533088684082,77.37314728027171,110.1810855449342,96.5654024874123,120.53018987442307,119.10427402598138
SIRI,1995-09-21,36.153332574026926,36.153332574026926,33.60732323782784,35.64413070678711,74.88509678713376,110.04903849281571,96.2652199079674,120.34052753137996,119.01809965495269
SIRI,1995-09-22,35.64411668216481,35.64411668216481,31.57050334706026,34.62571334838867,75.75129995858875,98.8337452222986,96.38694420368029,88.18949550320684,118.90731159514492
SIRI,1995-09-25,33.60731001461253,34.62571334838867,32.588906680836395,34.62571334838867,75.75129995858875,98.13225181741998,95.34283938656868,85.00148736226684,118.86983152336583
SIRI,1995-09-26,34.62573218345642,34.62573218345642,32.588924407958984,32.588924407958984,78.05120570268794,93.3922914777612,95.8251829368944,84.33848782013224,118.86983152336583
SIRI,1995-09-27,32.588924407958984,33.6073282957077,31.570520520210266,32.588924407958984,78.05120570268794,89.59869722773807,95.47773832615744,84.27034603963679,118.82967933587756
SIRI,1995-09-28,33.60731290081355,34.11651461143193,32.079707768958386,32.33430862426758,78.16796414176211,83.01791919453166,95.48755788580256,84.25752005575707,118.83218707695649
SIRI,1995-09-29,33.607315767728366,34.11651752178486,32.07971050555889,33.098114013671875,75.38875923145297,82.81093954862322,95.41388395429313,84.30395648498748,118.85542291703545
SIRI,1995-10-02,32.07971050555889,34.11651752178486,32.07971050555889,33.098114013671875,72.70571737072106,78.14120318017827,95.41388395429313,83.79958296925965,118.68988231959341
SIRI,1995-10-03,34.116510905916726,34.116510905916726,32.07970428466797,32.07970428466797,69.65228927432446,78.12078231310386,95.2009429194389,83.50535349107271,118.54221242630354
SIRI,1995-10-04,32.07970428466797,32.07970428466797,32.07970428466797,32.07970428466797,69.25314164016989,78.12078231310386,95.2009429194389,81.60502014581962,118.53026299071414
SIRI,1995-10-05,34.116512298583984,34.116512298583984,34.116512298583984,34.116512298583984,69.54093919758802,78.98213595546709,95.68761908857564,81.42407349388468,118.58626886365487
SIRI,1995-10-06,32.588907270289184,34.116512298583984,32.588907270289184,34.116512298583984,69.54093919758802,78.98213595546709,95.3647641266001,80.47538374190941,118.39535038982267
SIRI,1995-10-09,34.11653023958206,34.11653023958206,32.588924407958984,32.588924407958984,71.11458851268452,79.61185242177908,95.30419315385032,80.66260981370078,118.48616027503347
