Ticker,Date,Open,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252
DIS,1963-01-02,0.04524833892261698,0.046857169850058965,0.04464526003735217,0.04625409096479416,36.91128028651051,45.97162406417852,40.581207995244974,44.009556189100685,39.124958512961214
DIS,1963-01-03,0.04645513347845859,0.04906972202680722,0.04645513347845859,0.04866766929626465,38.80910423897313,46.97085510391701,41.36797673147579,44.39756987442417,39.44040062579936
DIS,1963-01-04,0.04927074977519609,0.04987382888793945,0.04927074977519609,0.04987382888793945,38.9862621931296,47.16990502289196,41.433570194805405,44.422959729029955,39.52072798612223
DIS,1963-01-07,0.04987383573826074,0.04987383573826074,0.048667677347104546,0.04927075654268265,39.18985550037335,47.27771503218649,41.478639285371536,44.41065826187441,39.53560198375974
DIS,1963-01-08,0.04947177614611055,0.04987382888793945,0.04947177614611055,0.04987382888793945,38.94084465097972,46.8267194547607,41.47175592083154,44.43688557170174,39.555530713773976
DIS,1963-01-09,0.04987384237399744,0.04987384237399744,0.04927076309817937,0.04967281594872475,37.81484269136235,46.85428924728965,41.476518376449945,44.406030965033715,39.50445520141995
DIS,1963-01-10,0.049873839311414744,0.05208637565374375,0.049873839311414744,0.052086375653743744,39.23027495323097,47.609573783846436,42.08612446626134,44.74048893489994,39.78365796132874
DIS,1963-01-11,0.052086366741318245,0.052086366741318245,0.05148266237281458,0.05188534036278725,39.290088923609524,47.632455696919095,41.918192535768576,44.74098668568644,39.67762106004595
DIS,1963-01-14,0.05188530521654056,0.05449926693378256,0.05108057501461682,0.054298240691423416,41.054988816697026,48.3617878120536,41.824955796152075,44.98596473290479,39.82171465308551
DIS,1963-01-15,0.054298276478803864,0.055103007211116536,0.05389622372909714,0.0540972501039505,38.10734532185527,48.38513421131164,41.83148148495296,44.92148345618697,39.82308616510947
DIS,1963-01-16,0.053896223228722985,0.053896223228722985,0.05268944442382451,0.053091492503881454,38.79312051717994,48.53744270694236,41.91209450178924,44.73571609053181,39.78194129294374
DIS,1963-01-17,0.053091475365068766,0.053695179522037506,0.05289044905697638,0.053695179522037506,38.67773491411198,48.139781739479396,41.86101035814415,44.73732026244788,39.65800511603808
DIS,1963-01-18,0.053695179522037506,0.05449928475440705,0.053695179522037506,0.053695179522037506,38.605124948316686,46.88901324686235,41.57656233943632,44.72919611612908,39.60446706647877
DIS,1963-01-21,0.053695196855735955,0.05409724960171001,0.05268944442382451,0.053091492503881454,38.88327076788967,44.535779047538504,41.53972666786116,44.741168462817136,39.567658871981145
DIS,1963-01-22,0.053091492503881454,0.05349417048274893,0.053091492503881454,0.053091492503881454,38.08890846807038,44.06156673276212,41.023713586930924,44.741168462817136,39.53211672560835
DIS,1963-01-23,0.05309151206702618,0.05369521664133356,0.05228741094470024,0.05228741094470024,37.9685466610774,44.142480695654044,40.87350458439623,44.74475317173533,39.55888029154315
DIS,1963-01-24,0.05188537058540599,0.05188537058540599,0.05148269236087799,0.05148269236087799,38.458813632327136,43.044569952455056,40.868500004819026,44.70553232673879,39.56740955296845
DIS,1963-01-25,0.05148269236087799,0.05228742357665912,0.050276538053038534,0.05148269236087799,38.155124432126485,40.43410846870463,40.85165776993406,44.560222710432626,39.54678832390074
DIS,1963-01-28,0.05148267087715113,0.05148267087715113,0.0510806180536747,0.0510806180536747,38.13176561882152,38.760959923260785,40.60988127680733,44.531579414982225,39.548769661490454
DIS,1963-01-29,0.0510805904393294,0.0510805904393294,0.050678537833204015,0.05087956413626671,37.09341924869044,38.09622243705945,40.406207509172106,44.44354843246634,39.55026976561879
DIS,1963-01-30,0.050879591641936485,0.05148267087715113,0.05067856523019827,0.0510806180536747,36.90327420558959,37.36347226429351,40.36649246711335,43.97561853052312,39.546217437175955
DIS,1963-01-31,0.051080611418886965,0.05148266419014134,0.0506785586476326,0.0506785586476326,36.926738566178635,36.92269672683437,40.33338280581729,43.9763043611984,39.553124503291215
DIS,1963-02-01,0.051281608641147614,0.05228736523025201,0.051281608641147614,0.051281608641147614,36.875568333032724,36.275493605393564,40.30925839873096,43.848638929844306,39.54843286763138
DIS,1963-02-04,0.05128166586525142,0.05188537058540599,0.05108063936962485,0.05148269236087799,34.90969004047136,36.236641772289815,40.27518935784076,43.810570806618685,39.55089485117021
DIS,1963-02-05,0.05148266237281458,0.05188534036278725,0.05108060961575259,0.05188534036278725,34.9078403933598,36.183242902457906,40.27230504125315,43.81042994951992,39.55958261491102
DIS,1963-02-06,0.051885330532004496,0.051885330532004496,0.04987382132791376,0.0502764992415905,33.401314206274066,36.85198679324594,40.57707960210977,43.97133804840394,39.67641099325791
DIS,1963-02-07,0.0506785586476326,0.05087958503325978,0.0506785586476326,0.0506785586476326,33.452847036946466,35.301519966735704,40.433608079888025,43.98120855811193,39.66171733206707
DIS,1963-02-08,0.05027652703949458,0.05027652703949458,0.050074875354766846,0.050074875354766846,33.431503312729156,35.18301914795798,40.42411011666388,43.63126971035193,39.58905991593957
DIS,1963-02-11,0.050276497025096296,0.05087957135391955,0.050276497025096296,0.0504775233566761,33.33919768403506,34.537391919854144,40.43798343234856,43.63089984202455,39.59240619981396
DIS,1963-02-12,0.05027652703949458,0.05027652703949458,0.050074875354766846,0.050074875354766846,30.585785311899084,33.93413294869274,40.44687724642673,43.60134913891196,39.59899162233575
DIS,1963-02-13,0.05027651737028908,0.05208637565374375,0.05027651737028908,0.052086375653743744,31.893340330220916,34.29239006910423,40.832918604995186,43.83567441407378,39.802083765046476
DIS,1963-02-14,0.05208637534537972,0.05228740175711794,0.0510806180536747,0.0510806180536747,29.316621856174198,34.09931390470231,40.63262617065731,42.96529360881258,39.82847754958674
DIS,1963-02-15,0.05268944442382451,0.053091492503881454,0.051482660953008935,0.053091492503881454,30.535130070249465,34.72032463266057,40.91986275860397,41.311685463741036,40.01553169496239
DIS,1963-02-18,0.05369516196434597,0.05510297089334716,0.05369516196434597,0.054298240691423416,30.77994664421822,34.97333468062733,41.000565619109615,41.39419062018772,40.03443931046781
DIS,1963-02-19,0.054298240691423416,0.054700293176141716,0.053896188206705116,0.054298240691423416,30.675121069339806,34.75786434516955,40.95747364873312,40.66429175183383,40.005240067085246
DIS,1963-02-20,0.05429827696450846,0.055103007704019547,0.05429827696450846,0.055103007704019547,30.791296018939953,34.190440929793375,40.95359744415834,40.56268353023758,40.021702132664515
DIS,1963-02-21,0.055103007704019547,0.05550505579140548,0.053896224211205324,0.055103007704019547,27.829616567244575,33.75129184241214,40.72584415905801,40.393886747989185,40.00286564692072
