Rank,Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
1,SATS,21.634557843400124,31.27916654912634,25.726935597119034,83.57499694824219,83.56999969482422,85.36000061035156,79.22000122070312,0.0,28.458346271798774,0.0,30.762008909953387,0.0,30.83998069496489,0.0,27.199747548867066,179.8133766017108,155.60485524878564,137.19934963978753,0.5037815259211975,2.3333458240591707,43.71996651172718,137.19934963978753,72.98007486924118,99.75062344139651,99.91532035448594,108.49244949748706,96.99576281588914,102.4097018646543,64.59914988791856,-59.900769440602076,N/A,58.097957477052496,71.87268658231035,-36.742156657439565,-54.641862452455456,-24.151788095677563,34.78964777513323,40669.0,-34.30205321228373,-17.495384740226807,431810.0,2.441408335092843,10.909058219485948,225.0
2,OPEN,9.836333843442425,18.657937165038486,32.07855966149714,6.019999980926514,6.110000133514404,6.400000095367432,5.900000095367432,0.0,15.325674767996333,0.0,19.103313785798804,0.0,18.518518191469717,0.0,19.91869926578709,205.370635479352,207.9374423732542,182.05406902686155,0.5037815259212304,1.066968744282102,66.58193053153752,182.2880700273333,90.26411204746823,99.75062344139651,99.9797084453426,145.82779494398423,129.48501840114514,168.42591894201666,157.68400570070466,N/A,N/A,166.35610788493838,0.06883523587109214,1.2601071169110367,2.4200940687658496,-0.40590806631345216,13.62815008484489,739592.0,39.19347462364094,6.324477177224234,2963409.0,2.665291518100272,11.589595245124325,213.0
3,TPIC,3246.7532643461204,2779.2209305194683,9038.961137481125,0.0450000017881393,0.0384999997913837,0.050000000745058,0.0379999987781047,0.0,12.21945359561112,0.0,-3.749998370185495,0.0,12.359550279614496,0.0,2.425877012196528,518.1215500919437,377.5899575971585,302.2747161127903,0.5037815259212353,1.2655871780626449,87.014334442032,302.2747161127903,132.12905235531125,99.75,99.99465596209583,253.69985246002403,220.13707144698088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,IONS,55.310556037131455,51.180121589326056,65.82297885911412,61.150001525878906,64.4000015258789,64.70999908447266,60.98500061035156,0.0,3.6792166844433627,0.0,6.463877895384469,0.0,4.236464522947787,0.0,4.141050512622733,92.98148441858802,70.73490910608369,58.46733654385211,0.5037815259223973,0.261984525834611,30.080166099861106,59.487079047694365,39.74688711685015,99.50124688279301,99.95436533813486,55.43227881336972,52.29130449804023,88.96890573314883,N/A,N/A,N/A,N/A,N/A,N/A,41.46349354274925,-7.85854756010997,-30.501569189296717,2982.0,-12.474317581449956,-45.603794235680404,56394.0,0.6460593946316391,10.388161371777556,100.0
5,GPRO,50.59880540867551,42.69461184704805,75.44910316422151,1.7100000381469729,1.6699999570846558,1.7156000137329102,1.590000033378601,0.0,12.13115179548346,0.0,12.83783348395588,0.0,8.582276400914711,0.0,8.163265471621946,129.63838249109276,129.94602709365245,112.87590053140352,0.5037815259211099,2.3719537050836896,49.35301959073332,113.06908241029706,68.34737256026702,99.50124688279301,99.89738722873702,98.87043764328628,90.60565551822866,185.98627065064605,N/A,N/A,N/A,N/A,N/A,N/A,29.419611449360744,5.8330663595599335,-73.11037011924253,5433.0,-47.52245725876558,-17.028100183262065,233426.0,0.7692839011586745,7.436898208663954,44.0
6,MNKD,69.50997757913507,94.37385831688779,109.25589348202575,5.550000190734863,5.510000228881836,5.704999923706055,5.480000019073486,0.0,-3.3100973512110166,0.0,0.0,0.0,-4.916667938232422,0.0,-0.18214485358058688,93.67194003619022,73.70514794160798,64.73415057909936,0.503781525921924,1.202414682447492,32.88638227152269,64.90982788483433,44.594299346476525,97.75561097256858,97.8760437522964,53.75572824014839,48.035518202282525,85.10424472829986,65.29008276618323,N/A,N/A,43.14177102912339,-10.536994268037535,-26.91845302876297,-5.5487917703281715,8.86524211370349,-20.370094149200497,2101.0,-32.182052937378955,-67.13078848560701,91700.0,1.1917898918561023,6.800526432256787,54.0
7,RUN,52.838427350069374,40.5489689430588,107.29881488569532,16.92099952697754,16.030000686645508,16.92099952697754,15.550000190734863,0.0,6.622556074337561,0.0,-2.730575655888372,0.0,2.4583721001139214,0.0,-0.7657937777589405,136.6931422827587,162.56120137680293,158.32637815195218,0.5037815259213214,0.8572157673901346,74.03717155482322,161.8446869769257,98.81212847327973,97.0074812967581,99.39730887910136,131.21379401774726,121.29781919448158,124.28943119396898,98.19242317898406,9.613634414541533,N/A,98.16770356234453,9.188984248109616,18.189059692710106,15.643980274295913,18.93326818015591,34.036946957983204,27990.0,-81.4243335257929,-25.457402327625232,1066786.0,5.227512601229051,7.374061798267379,345.0
8,DAY,86.48766158619871,80.3918696124323,83.41074012765782,69.19999694824219,68.9000015258789,69.26000213623047,68.875,0.0,-0.5318423863807465,0.0,-0.9203327311224326,0.0,-0.6312694853321874,0.0,-0.5558794749575542,73.58667605162478,57.639191779599365,50.46885338590846,0.5037815259211659,-0.5043363004293836,28.840294612645422,57.91461249555342,37.92938330234577,96.25935162094763,98.01329190011091,48.10448859915181,43.78675091340392,31.794267889014428,19.263654824808054,-20.2981516442058,N/A,5.0,0.0,-27.744143850060066,-4.587543038764574,-10.191312987544137,18.674585496894032,696.0,-26.193001060445386,-74.36464088397791,33757.0,-0.026654030681750873,-0.03849570624814924,34.0
9,ETSY,105.83720176908797,81.48875607435377,93.85933845305378,57.209999084472656,56.02000045776367,57.68000030517578,53.970001220703125,0.0,11.368503550742863,0.0,7.792955824382705,0.0,9.762133477819985,0.0,5.53383235203465,61.28335792387768,53.89358921810076,49.05203538727794,0.5037815259214042,4.833606626217072,37.28757008718875,51.84004671749417,44.42112745222574,96.00997506234414,91.86688800589992,48.835468608978665,46.31506446355579,58.10462832139886,53.59108858082804,-2.377322589804597,N/A,52.271870171398405,-9.409846886256702,7.094502040946013,1.264674627488861,-8.088222181583909,-9.052592934120923,21722.0,-22.226996061582525,43.550092519164686,356986.0,0.7302524280611065,-3.8369743824583145,310.0
10,AORT,67.70317845602804,56.819788941655624,57.57361624218088,43.5099983215332,42.45000076293945,43.54499816894531,41.75,0.0,-0.7074426641943389,0.0,-2.008307797815408,0.0,-2.0800607743792345,0.0,-2.270602043506121,70.3988099996846,53.52981024078799,48.93007064198108,0.5037815259217495,0.6257166750980434,24.515859038401597,51.54716725853362,34.89604742858893,95.76059850374065,97.91554765353435,43.51643745800055,39.24889429638065,69.69507294002409,N/A,N/A,N/A,N/A,N/A,N/A,-11.986097980124722,5.969803173189456,-20.765002298043008,106.0,0.9523809523809524,-12.396694214876034,517.0,0.0,-2.083333333333333,14.0
