Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d
BB,BB251219C00008000,Call,2025-12-19,8.0,2.0554354280044898,0.04,0.07,18.0,404,3.82,3.85,3.83,0.8281267187499999,2025-12-19,0.29568788501026694,3.8921193490212262,0.720487712610103,0.7723923549647163,0.8675952390056842,0.8235084392597555,0.095202884040968,0.08301909401704805,1.793537059939132,0.8235084392597555,0.20052551444068484,0.383472070809919,,0.45915328857921855
BB,BB260116C00008000,Call,2026-01-16,8.0,2.0475720420696897,0.05,0.09,1.0,656,3.82,3.85,3.83,0.7812521875,2026-01-16,0.3723477070499658,3.9070664355787867,0.7166547215081183,0.7167295967422371,0.8163752859089288,0.7702394281293845,0.0996456891666917,0.09856209551187001,1.6775213143148242,0.7702394281293845,0.2209022686481343,0.0,,0.45915328857921855
BB,BB260116C00010000,Call,2026-01-16,10.0,2.559465052587112,0.02,0.05,58.0,27259,3.82,3.85,3.83,0.8281267187499999,2026-01-16,0.3723477070499658,3.9070664355787867,0.9397982728223279,0.7488174868641223,0.8740611643378621,0.8198098741619076,0.12524367747373977,0.051706244045637687,1.7854818740353295,0.8198098741619076,0.2502505112913822,0.0,,0.45915328857921855
BB,BB251219C00010000,Call,2025-12-19,10.0,2.569294285005612,0.03,0.05,57.0,496,3.82,3.85,3.83,0.945313046875,2025-12-19,0.29568788501026694,3.8921193490212262,0.9436312639243128,0.8990645573051,0.9837799633588505,0.944576057470035,0.0847154060537505,0.057013369562706896,2.0572128763204223,0.944576057470035,0.2638198063280727,0.0,,0.45915328857921855
BB,BB251003P00003500,Put,2025-10-03,3.5,0.908781911398776,0.12,0.15,2.0,15,3.82,3.85,3.83,0.6093789062500001,2025-10-03,0.08487337440109514,3.851309050169013,-0.09565013504390625,0.6079197949743701,0.688581916233941,0.6485624958867848,0.08066212125957095,-0.2740188646258167,1.4125184595620883,0.6485624958867848,0.03570056849609246,0.0,0.0,0.45915328857921855
BB,BB251010C00004500,Call,2025-10-10,4.5,1.1673147731913402,0.11,0.16,2.0,101,3.82,3.85,3.83,0.6953155468750001,2025-10-10,0.10403832991101986,3.8550013272747155,0.15470604546150346,0.6351022102880084,0.755023905064176,0.6962677610048795,0.11992169477616765,0.2821133580279396,1.516416800932378,0.6962677610048795,0.050436616592910134,0.0,,0.45915328857921855
BB,BB270115P00002000,Put,2027-01-15,2.0,0.4870110218902027,0.12,0.2,1.0,567,3.82,3.85,3.83,0.5742230078125,2027-01-15,1.3689253935660506,4.106683237347558,-0.7194685239375768,0.565186285266945,0.6772084148815092,0.6233429157479488,0.11202212961456415,-0.08832305792874862,1.35759218381467,0.6233429157479488,0.5319047099427164,0.4085218672041362,0.0,0.45915328857921855
BB,BB250919C00005500,Call,2025-09-19,5.5,1.430825405292031,0.01,0.02,24.0,7167,3.82,3.85,3.83,0.9062509375,2025-09-19,0.04654346338124572,3.8439351018354695,0.35825148425014347,0.8811718665159978,1.0017619586076463,0.9473829892974172,0.1205900920916485,0.04940922549724985,2.063326154602862,0.9473829892974172,0.04177436545645961,0.5028296240813741,0.0,0.45915328857921855
BB,BB251219C00007000,Call,2025-12-19,7.0,1.7985059995039285,0.06,0.09,12.0,213,3.82,3.85,3.83,0.773439765625,2025-12-19,0.29568788501026694,3.8921193490212262,0.5869563199855804,0.7247218636179469,0.7996753323445983,0.7640019419016427,0.07495346872665143,0.11407777159909926,1.663936556494527,0.7640019419016427,0.1725927131027624,0.0,,0.45915328857921855
BB,BB251017C00005000,Call,2025-10-17,5.0,1.2957741468581532,0.06,0.1,23.0,863,3.82,3.85,3.83,0.6953155468750001,2025-10-17,0.12320328542094455,3.858697144192478,0.25910831334383355,0.6392615767915588,0.7550340250578069,0.6998057127020824,0.1157724482662481,0.1756584836748758,1.5241221833944103,0.6998057127020824,0.060336102940098904,0.0,,0.45915328857921855
BB,BB251017C00004500,Call,2025-10-17,4.5,1.1661967321723379,0.1,0.16,26.0,688,3.82,3.85,3.83,0.6289099609375001,2025-10-17,0.12320328542094455,3.858697144192478,0.15374779768600727,0.558400269559834,0.6917714408620097,0.626801698189226,0.13337117130217568,0.27799137213948855,1.3651251418208732,0.626801698189226,0.04840415222006952,0.11571774762419021,,0.45915328857921855
BB,BB260320P00003000,Put,2026-03-20,3.0,0.7612459642247582,0.19,0.24,1.0,44,3.82,3.85,3.83,0.5312546875,2026-03-20,0.5448323066392882,3.940907592272304,-0.2727987614830742,0.5354489714788084,0.5996121155636241,0.5678761383738933,0.06416314408481572,-0.19478506226464953,1.2367898749698634,0.5678761383738933,0.175699324841491,0.0,0.4542695845211198,0.45915328857921855
BB,BB251219C00005500,Call,2025-12-19,5.5,1.4131118567530867,0.11,0.17,30.0,1366,3.82,3.85,3.83,0.6640658593750002,2025-12-19,0.29568788501026694,3.8921193490212262,0.34579426316869233,0.6009316804565488,0.700477800927263,0.6524649336686047,0.0995461204707142,0.21265493592531037,1.421017664247947,0.6524649336686051,0.12587743431637274,0.3196090525349325,0.0,0.45915328857921855
