a0,a1,b0,b1,m0,m1,rho0,rho1,sigma0,sigma1,c,Ticker,Model,Residuals,Timestamp,Option_Type,P90_Rel_Error_%,Restricted_P90_Rel_Error_%,One_Yr_ATM_Rel_Error_%
6.313233628996986e-34,2.6778052697687715,16.11932508376184,-18.09076344257815,9.939951783810306,-15.624982289906134,-0.15137785689609295,-0.9499999999999998,0.49321272120504567,-0.6628708533701546,1.459738446112146,ABBV,hyp,138.90039354069773,20250926_2126,Call,7.457873981268936,,71.36635670846252
0.5126904774892532,1.2715267215758623,0.028481168154571964,4.888576503689061,3.2652879588973662,-3.290103840659732,0.7242197164491704,0.9355593502084933,0.4763066542768957,-0.4830587397415531,0.8629583526700175,ABBV,hyp,17.322343320507436,20250926_2126,Put,1164.3972378624728,,31.520714228800067
0.3072627305938981,0.39721217521169977,0.3180376286036719,-3.2097244324805785,-1.6355867518977516,-1.8432867009042941,-0.9499997808250596,-0.03719307740996852,0.05000000000000003,-0.7447205864091577,1.5443345036955425,ABNB,hyp,93.31450474218455,20250926_2126,Call,18.101779900610104,16.034634765853294,5.352584984117065
0.3104525540267405,0.2005484678976815,0.10469005053780547,-0.4711782846489055,0.8585542927986481,-0.8999691157695849,0.9499999999999998,-0.9499989175245197,0.05000000000000487,-0.4836464754158898,1.5929447373802033,ABNB,hyp,1.4903014473356582,20250926_2126,Put,15.419500399145829,15.735932382939824,1.1753394941451978
0.44080252020673005,-0.31379977899913086,6.941975440645772e-13,3.7864117283552003,0.07408013970584565,-1.1691024426822605,-0.3785625750476846,-0.94938861706082,0.11188112859857599,-0.9792151423719336,83.29850341730946,AAL,hyp,107.104614262272,20250926_2126,Call,65.92476985950094,128.40364312225148,14.480625929267758
0.12122490252187028,1.746604575261313,0.4985544803718324,-2.7914652149313826,0.1634369537839851,-0.8265206351881084,0.09790861651991059,-0.9499999999999998,0.05000000000000039,0.8781123719981867,2.395124271990264,AAL,hyp,39.00999433900745,20250926_2126,Put,49.73174708627009,41.78706655305262,2.3269824517535334
0.5702576122057779,0.19919921562710557,0.7370172253977719,0.1258666235683989,1.1084450448087664,0.6863075098774255,-0.6476851040048446,-0.4468827149372391,0.4316697362336749,-0.4313554468966624,1.7014516612785147e-13,ABR,hyp,0.013333420230872238,20250926_2126,Call,,,0.0166756535164882
1.6850449187668477,-1.5017335362233577,4.365501425826871,-2.091833169226785,1.9239970713653782,-1.5105399599934295,-0.7861329141143389,-0.7256351738759477,0.6656695526308808,-0.8787522217167623,8.026968153190767,ABR,hyp,2.0561210259500638e-17,20250926_2126,Put,,,4.616372851062215e-10
0.2728614024293008,-3.23738354197121,8.710949259335283,-8.676119661446542,24.028528688724638,20.466598303617012,-0.8128431400487276,-0.5247582699121202,0.43607189033655436,-0.4414040757507106,0.00043647848815702356,AEIS,hyp,4.6748637404184805,20250926_2126,Call,53.94350329287957,96.03486086942172,33.46941213714195
0.0003283345867153298,0.4923126216147832,2.3628062430853976,6.540512016684245,2.7443336199266803,-2.9614625091762847,0.8957564187456908,0.12235800517403538,0.06768380977672923,-0.07391817190148568,1.5589914680638126,AEIS,hyp,0.0074349578372576875,20250926_2126,Put,,,10.776989814207399
0.588553326434651,0.40525856700394675,1.0039467723867412,-5.0171679643343206,-0.10134767361283542,1.9802732523144726,0.9447516095202664,0.04025018060999403,0.05000000000000002,0.4702306354581998,4.464689019610061,AFRM,hyp,4.6202069633619764,20250926_2126,Call,13.319236228691782,12.535561459379776,6.821724486867803
0.6663739283272198,-0.04850590062028662,0.08821267992086605,-0.08662334540568803,0.5711248412353406,-1.8923314062907821,0.9311779355283567,-0.5227114777095423,0.0851299796205109,-0.22424946482007652,3.430776953428326,AFRM,hyp,35.381871626942186,20250926_2126,Put,13.585651523947275,13.545417819157608,5.600067084875111
1.0365695426187034,0.8308469129652926,0.009173012771806474,-0.9800040099576823,-0.1061986301985938,-0.857790497726738,0.1822029227440496,0.0013548781043342937,1.299448968151361,-1.6973372830454276,1.3473857801768816,AG,hyp,142.66112085723248,20250926_2126,Call,62.54968116432849,31.265077454096676,23.525971161415168
0.061897235053804685,1.3702245652341645,0.0012862727550826336,-0.6791969449567584,0.2656345192472144,-0.3997344780566628,-0.14416443098019574,0.21656535957604506,3.478610661470588,-4.538469088607009,0.23428165081617117,AG,hyp,16.165962390403244,20250926_2126,Put,23.31959769212203,50.166806100552314,36.855925704137015
8.255463463900944e-18,2.2216875877944435,0.05067599460396695,0.5459348777260338,2.918773415677741,-43.907850691438746,-0.949999999985493,-0.9499999999999998,2.043712286236887,6.091679521828227,42.333471299077644,AKAM,hyp,0.8385464676726181,20250926_2126,Call,7.514958411205131,5.861864741972099,0.0749654508163906
0.33678241315839824,-62.52443056842902,0.8748067291599079,1464.033976675694,0.4454692233706147,14.313428119221378,0.9499999999999998,0.9499999986459811,0.13836451787850512,2.338671320647573,521.2061361571045,AKAM,hyp,0.07203033744755025,20250926_2126,Put,4.890426373910633,3.08647901977596,0.15234577214344158
,,,,,,,,,,,ALRM,hyp,,20250926_2126,Call,,,
,,,,,,,,,,,ALRM,hyp,,20250926_2126,Put,,,
34.933931142174394,-34.7994309303583,228.90701111905804,-228.6192200798697,-161.94935822676078,162.07457065973628,-0.7306352770341368,-0.30326227677259854,19.97913326111281,-20.452594769194903,0.019363520697701718,ALNY,hyp,3.3307246824926975,20250926_2126,Call,26.137335104198705,7.8174896862136585,6.736290943132792
0.3932023060692772,-0.12595169885070995,6.706648884092624e-19,1.4317086771618428,0.14087981405570035,-0.09885862963883696,0.1252115646747266,0.5504888250521123,0.2535671232750257,-0.2881061663963268,6.39000271773497,ALNY,hyp,0.281790367957367,20250926_2126,Put,5.316566349756624,53.11764093157573,3.1968288935015856
,,,,,,,,,,,AMPH,hyp,,20250926_2126,Call,,,
,,,,,,,,,,,AMPH,hyp,,20250926_2126,Put,,,
0.4731298964830064,0.01296093478674736,5.40875046331973e-19,0.010573391606694875,-1.3664448847382435,2.4185222541755653,0.9349137844281342,-0.5169396072135608,0.1995495026564904,-0.3198082709575418,0.4925390605076818,AMD,hyp,111.9374416878432,20250926_2126,Call,14.72833830625704,13.628591851684542,1.7742513802482314
1.0059115045160705e-06,0.5209383725853491,4.989463703057999e-05,1.569353277276332,-1.6467550807559757,-0.9223561976186969,-0.8580284380878513,-0.15410887582944013,1.6984861478460442,-1.879616459911788,0.35893866540356895,AMD,hyp,34.10420225977305,20250926_2126,Put,10.000087829592227,9.498472514826615,5.380129407147414
,,,,,,,,,,,AORT,hyp,,20250926_2126,Call,,,
,,,,,,,,,,,AORT,hyp,,20250926_2126,Put,,,
0.2944645207481811,0.09420367807541945,0.07071887370526972,-0.13545846837647801,0.575842229726204,-1.1617702633245475,0.01726926516460132,0.4717657198672411,1.2769384741742444,-1.3435315796606566,0.9524697859479779,AMZN,hyp,172.49003826415617,20250926_2126,Call,25.86968334722918,18.88465313236537,1.3335081966098825
0.2935471964227082,0.058731142784906466,0.18163692781958518,0.02024646853003261,-1.06203856209102,1.7318312676695236,0.49564789923647845,0.6050693274302655,0.11835844649197479,-0.15903633750381424,0.15478339011948716,AMZN,hyp,14.786932011243426,20250926_2126,Put,13.728299124515967,15.964102858575133,17.110180819817884
0.04374233084601712,0.5714193829259107,0.7233845935542219,0.8400957550282903,-0.8663399131984088,0.804348405571331,-0.6312042087075609,-0.33835265929371816,1.0739918217220612,-1.1730277116748538,0.3034140931606395,APLS,hyp,3.262457387651978,20250926_2126,Call,194.2511130174259,83.63156055753943,13.656823940294007
0.6983016545462319,1.410979315615309,0.6080568607952523,-2.488003306193897,0.4582057020079922,-0.29027413266361884,-0.7295342627386835,-0.04868560311905044,0.28038805738260436,-0.4473376104821739,1.9592642003894631,APLS,hyp,8.204985413973928,20250926_2126,Put,106.66057983121893,48.71429298128004,53.32102888682405
,,,,,,,,,,,ARAY,hyp,,20250926_2126,Call,,,
,,,,,,,,,,,ARAY,hyp,,20250926_2126,Put,,,
6.207233067945282e-17,15.756747871167804,3.3948070390010567,-8.759099355004787,-1.6904573574988178,-44.430493382417886,-0.9499999999999985,-0.9499999999999998,0.7414431428600566,-7.969032222771204,60.21817030905357,ARRY,hyp,0.5189214763147936,20250926_2126,Call,7.666476916859077,3.337047458131531,0.4007071667346589
0.6186543823518955,0.3447124362585349,3.1273623092168767,-3.6588154147344154,1.5365641159861385,-1.390801545471852,0.9499999999999998,0.07002009271523096,0.05979973332483031,-0.30032750327451735,1.2501916641094555,ARRY,hyp,0.009152082924596953,20250926_2126,Put,3.215588763767556,1.3697402457309924,0.44569413418426806
0.704292327790292,-3.7772797968717384,3.116029815900242e-07,6.692916309931847,-0.19955186549855786,-1.9114292006210838,-0.7204585356881743,-0.28237994765032737,0.39094720761424545,1.1105042038268667,4.685056029712922,ASND,hyp,0.21421977161757544,20250926_2126,Call,19.68034472239875,18.51045982686397,0.3112456719920371
0.07466062589021363,1.2485565115672583,41.56521930515926,-76.73324513525039,-0.12967755867796343,-2.2731893450929745,-0.9499999999999936,-0.2944877941248699,0.08793751099331468,-1.0043658125820607,22.907364293390362,ASND,hyp,0.00558774298546495,20250926_2126,Put,7.070124312845692,9.116169553285758,17.18347660463242
,,,,,,,,,,,ASRT,hyp,,20250926_2126,Call,,,
,,,,,,,,,,,ASRT,hyp,,20250926_2126,Put,,,
5.940478165785629e-11,-0.013496572007051367,2.23068552340313e-17,0.5321902027186293,-3.5836912069389353,6.306454416726933,-0.2034779424593226,0.9499999999706595,2.61956744745858,-1.9097746986299597,1.0275089885772704,AR,hyp,7.060814018796886,20250926_2126,Call,22.492855010745256,28.880456903269287,49.320491251074976
0.9215870683953952,-0.5206931128557971,2.5496771263773934,-2.542036140468629,12.1140767308224,-12.583904416463765,0.9484180918175024,0.4172263665846509,4.110176145984876,-4.275903974929808,0.030565713314849873,AR,hyp,1.8413746606044221,20250926_2126,Put,14.473942661459002,10.185756984422927,8.611677083513342
12.078942534054692,-11.499483386106098,289.52382927809464,-290.05834426855023,-8.81390718592775,9.038620301895435,0.8850176959577027,0.32414461605140926,65.00680956983024,-65.32328643108423,0.004195213940940987,ATEC,hyp,0.748393680960771,20250926_2126,Call,41.69793235885075,42.6080836213255,4.4054372541577065
