Ticker,Strike,Expiry,Type,Bid,Ask,Volume,Open Interest
IONS,65.0,16/01/2026,Call,4.9,5.6,4,"1,467"
IONS,32.5,16/01/2026,Call,28.7,31.3,2,"1,429"
IONS,37.5,16/01/2026,Call,22.9,26.2,3,"1,423"
IONS,32.5,16/01/2026,Put,0.0,2.15,1,"1,331"
IONS,50.0,16/01/2026,Call,13.1,14.3,4,"1,082"
IONS,55.0,16/01/2026,Call,9.4,11.0,20,993
IONS,47.5,16/01/2026,Call,13.8,17.0,2,932
IONS,50.0,15/01/2027,Call,20.0,23.0,4,756
IONS,35.0,16/01/2026,Call,25.0,29.0,3,730
IONS,40.0,16/01/2026,Call,20.4,24.0,5,677
SATS,35.0,16/01/2026,Call,35.1,36.8,3,"12,350"
SATS,80.0,19/12/2025,Call,4.3,4.6,5,"11,721"
SATS,70.0,19/12/2025,Call,7.6,8.0,18,"10,521"
SATS,35.0,19/12/2025,Call,35.0,37.3,1,"10,088"
SATS,40.0,19/12/2025,Call,29.9,30.5,16,"10,075"
SATS,41.0,19/12/2025,Put,0.0,1.2,2,"7,497"
SATS,75.0,19/12/2025,Call,5.8,6.1,35,"6,396"
SATS,40.0,16/01/2026,Call,29.2,31.8,3,"6,180"
SATS,90.0,19/12/2025,Call,2.5,4.4,101,"5,986"
SATS,70.0,19/12/2025,Put,7.1,8.8,1,"4,318"
GPRO,2.0,17/04/2026,Call,1.0,1.05,794,"54,856"
GPRO,1.0,17/04/2026,Call,1.4,1.5,177,"22,216"
GPRO,1.0,16/01/2026,Call,1.35,1.9,123,"21,456"
GPRO,3.0,16/01/2026,Call,0.55,0.6,"1,293","11,611"
GPRO,2.0,16/01/2026,Call,0.8,0.9,368,"8,147"
GPRO,1.5,16/01/2026,Call,1.0,1.15,166,"7,238"
GPRO,5.0,16/01/2026,Call,0.3,0.35,201,"4,024"
GPRO,1.0,16/01/2026,Put,0.05,0.1,1,"3,634"
GPRO,1.5,16/01/2026,Put,0.25,0.3,18,"3,071"
GPRO,4.0,16/01/2026,Call,0.4,0.5,277,"2,764"
OPEN,5.0,16/01/2026,Call,4.7,4.9,"1,174","39,733"
OPEN,10.0,16/01/2026,Call,2.93,3.05,"6,987","35,889"
OPEN,4.0,15/01/2027,Call,6.05,6.65,"10,555","32,912"
OPEN,7.0,16/01/2026,Call,3.8,3.9,"2,165","32,246"
OPEN,5.0,15/01/2027,Call,5.7,5.9,525,"23,350"
OPEN,4.0,20/02/2026,Call,5.4,5.55,138,"21,201"
OPEN,3.0,16/01/2026,Call,6.05,6.15,86,"20,240"
OPEN,9.0,16/01/2026,Call,3.15,3.25,"1,973","18,803"
OPEN,4.0,20/02/2026,Put,0.6,0.7,138,"18,573"
OPEN,8.0,16/01/2026,Call,3.45,3.55,982,"18,171"
MNKD,10.0,16/01/2026,Call,0.05,0.1,410,"9,506"
MNKD,7.0,16/01/2026,Call,0.2,0.3,10,"8,012"
MNKD,6.0,16/01/2026,Call,0.45,0.55,28,"3,346"
MNKD,12.0,15/01/2027,Call,0.35,0.5,12,"3,315"
MNKD,10.0,15/01/2027,Call,0.3,0.65,40,"3,202"
MNKD,5.0,16/01/2026,Call,0.9,1.05,10,"2,616"
MNKD,7.0,15/01/2027,Call,1.0,1.2,5,"2,125"
MNKD,3.0,15/01/2027,Call,2.65,3.0,421,"1,970"
MNKD,7.0,20/02/2026,Call,0.0,0.4,503,"1,385"
MNKD,5.0,16/01/2026,Put,0.05,0.55,10,"1,144"
INVA,20.0,19/12/2025,Put,0.0,2.1,100,"1,608"
INVA,25.0,20/03/2026,Call,0.0,0.95,1,289
INVA,22.5,20/03/2026,Call,0.0,1.85,1,92
INVA,20.0,19/12/2025,Call,0.0,2.15,20,23
INVA,22.5,19/12/2025,Call,0.0,1.0,1,13
INVA,35.0,20/03/2026,Call,0.0,4.9,N/A,10
INVA,25.0,19/12/2025,Call,0.0,1.3,9,9
INVA,15.0,19/12/2025,Call,4.5,7.4,8,8
INVA,17.5,20/03/2026,Call,1.8,4.9,1,7
INVA,20.0,20/03/2026,Call,0.45,4.6,1,7
AORT,40.0,16/01/2026,Call,1.15,6.0,1,17
AORT,45.0,16/01/2026,Call,0.0,4.8,10,11
AORT,40.0,17/04/2026,Put,2.0,6.5,5,9
AORT,40.0,16/01/2026,Put,1.3,5.5,1,7
AORT,35.0,17/04/2026,Call,5.5,10.3,N/A,2
RUN,12.5,16/01/2026,Call,5.1,5.2,50,"112,066"
RUN,5.0,15/01/2027,Put,0.48,0.77,25,"21,873"
RUN,20.0,16/01/2026,Call,1.87,1.94,12,"18,304"
RUN,17.5,16/01/2026,Call,2.65,2.71,35,"14,877"
RUN,10.0,16/01/2026,Put,0.54,0.6,35,"14,109"
RUN,25.0,16/01/2026,Call,0.95,1.1,84,"12,549"
RUN,15.0,16/01/2026,Call,3.7,3.8,35,"9,273"
RUN,20.0,19/12/2025,Call,1.59,1.65,5,"8,865"
RUN,7.5,16/01/2026,Call,9.0,9.15,4,"8,743"
RUN,17.0,15/01/2027,Call,5.5,5.75,3,"6,793"
SABR,2.0,19/12/2025,Put,0.25,0.4,13,"54,924"
SABR,2.0,18/12/2026,Put,0.0,0.65,3,"27,089"
SABR,4.5,18/06/2026,Call,0.0,0.15,5,"13,987"
SABR,5.0,15/01/2027,Call,0.1,0.15,39,"10,332"
SABR,2.0,18/06/2026,Put,0.0,0.65,"9,579","9,843"
SABR,1.5,17/04/2026,Put,0.15,0.25,2,"8,202"
SABR,3.5,16/01/2026,Call,0.0,0.15,61,"8,104"
SABR,4.5,16/01/2026,Call,0.0,0.15,10,"7,859"
SABR,5.0,19/12/2025,Call,0.0,0.1,40,"6,812"
SABR,2.0,16/01/2026,Put,0.3,0.45,4,"6,280"
DAY,70.0,20/03/2026,Call,0.5,0.75,20,"1,257"
DAY,60.0,19/12/2025,Put,0.05,0.1,50,489
DAY,65.0,20/03/2026,Call,5.2,7.1,10,417
DAY,75.0,20/03/2026,Call,0.05,0.4,10,262
DAY,70.0,18/12/2026,Call,0.8,1.2,29,147
DAY,65.0,20/03/2026,Put,0.05,2.3,3,117
DAY,30.0,19/12/2025,Call,37.2,41.4,1,88
DAY,80.0,20/03/2026,Call,0.0,2.15,31,81
DAY,45.0,19/12/2025,Put,0.0,0.05,23,43
DAY,55.0,19/12/2025,Put,0.0,0.05,1,42
DDD,3.0,16/01/2026,Put,0.9,1.0,55,"7,970"
DDD,3.5,16/01/2026,Call,0.15,0.3,10,"6,361"
DDD,5.0,16/01/2026,Call,0.05,0.15,1,"4,164"
DDD,2.0,16/01/2026,Call,0.6,0.7,1,"3,574"
DDD,3.0,16/01/2026,Call,0.25,0.35,8,"3,388"
DDD,2.0,16/01/2026,Put,0.25,0.35,1,"2,840"
DDD,7.5,15/01/2027,Call,0.35,0.4,2,"2,605"
DDD,1.5,16/01/2026,Call,0.9,1.0,73,"2,244"
DDD,1.0,16/01/2026,Call,1.3,1.4,8,"2,034"
DDD,1.0,15/01/2027,Call,1.4,1.65,20,"1,749"
ZD,35.0,19/12/2025,Put,1.6,2.5,30,672
ZD,30.0,19/12/2025,Put,0.0,1.25,1,671
ZD,25.0,19/12/2025,Put,0.2,0.55,4,150
ZD,40.0,16/01/2026,Call,2.45,3.2,1,112
ZD,55.0,16/01/2026,Call,0.0,2.55,N/A,90
ZD,35.0,19/12/2025,Call,5.2,6.0,3,56
ZD,35.0,20/03/2026,Call,5.0,9.1,5,56
ZD,30.0,19/12/2025,Call,7.6,9.1,50,52
ZD,30.0,20/03/2026,Put,1.15,3.0,50,50
ZD,55.0,19/12/2025,Call,0.35,3.0,44,47
ETSY,80.0,19/12/2025,Call,1.31,1.42,1,"6,048"
ETSY,40.0,16/01/2026,Put,0.75,0.85,1,"5,927"
ETSY,85.0,16/01/2026,Call,1.1,1.25,25,"5,059"
ETSY,90.0,16/01/2026,Call,0.76,0.91,1,"4,734"
ETSY,80.0,16/01/2026,Call,1.71,1.79,9,"4,511"
ETSY,45.0,16/01/2026,Call,14.65,17.8,"1,100","4,154"
ETSY,60.0,16/01/2026,Call,7.0,7.1,76,"3,147"
ETSY,75.0,15/01/2027,Call,8.45,9.65,3,"3,072"
ETSY,50.0,16/01/2026,Put,2.55,2.77,6,"2,923"
ETSY,70.0,15/01/2027,Call,9.75,11.1,2,"2,840"
LNTH,55.0,19/12/2025,Put,6.1,8.8,1,354
LNTH,60.0,19/12/2025,Call,1.15,2.75,4,348
LNTH,45.0,18/12/2026,Put,4.0,9.0,251,251
LNTH,100.0,16/01/2026,Call,0.0,2.3,46,228
LNTH,60.0,16/01/2026,Put,9.1,12.4,2,214
LNTH,50.0,18/12/2026,Call,10.5,15.5,5,192
LNTH,55.0,16/01/2026,Call,4.6,5.1,1,190
LNTH,50.0,16/01/2026,Put,4.3,4.8,121,167
LNTH,50.0,16/01/2026,Call,7.0,7.5,1,145
LNTH,45.0,16/01/2026,Put,2.1,4.7,1,132
HAE,50.0,19/12/2025,Put,3.3,3.8,23,496
HAE,95.0,19/12/2025,Call,0.0,2.15,1,198
HAE,55.0,19/12/2025,Put,5.8,6.6,1,115
HAE,60.0,19/12/2025,Put,9.4,10.2,4,108
HAE,80.0,19/12/2025,Call,0.0,1.15,1,101
HAE,55.0,19/12/2025,Call,2.65,2.95,10,95
HAE,65.0,19/12/2025,Call,0.0,0.8,5,78
HAE,45.0,19/12/2025,Put,1.5,2.2,4,74
HAE,55.0,20/03/2026,Put,5.9,9.8,1,67
HAE,75.0,19/12/2025,Call,0.0,0.4,1,64
WK,105.0,19/12/2025,Call,0.35,0.7,2,"1,002"
WK,80.0,16/01/2026,Call,6.2,8.7,4,145
WK,85.0,19/12/2025,Call,2.7,5.2,5,109
WK,95.0,19/12/2025,Call,0.0,2.4,30,96
WK,70.0,19/12/2025,Call,10.0,14.3,2,70
WK,40.0,19/12/2025,Put,0.0,2.6,1,63
WK,90.0,19/12/2025,Call,1.45,4.3,6,53
WK,40.0,16/01/2026,Put,0.0,2.25,1,38
