Ticker,Latest Close,Latest High,Latest Low,Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
AAL,13.0,N/A,N/A,-4.05904194090668,-1.2908130243669809,N/A,N/A,N/A,N/A,57.58221018002258,55.94609380288429,67.59569240712685,0.34332107851262234,1.4912617876319805,36.46279254905565,68.45714249475931,51.26169630272488,98.4,93.12795569600408,60.87586435155515,55.11681668105851,53.716152558628295,5.595888033468597,N/A,13.879539848498553,232432,8.011450239785866,N/A,3040777,3.438660729988288,N/A
ABR,11.760000228881836,N/A,N/A,-0.5917134004705158,2.797208568497285,N/A,N/A,N/A,N/A,29.75714960665664,28.71684006084994,41.43758607269145,-0.06425836403224622,1.1556650063605276,20.352821137078514,46.84503643861499,36.567979042261236,72.39999999999999,71.85627805228926,38.29136654541186,34.532095325426134,41.26439018692864,1.7516465957602236,N/A,0.17319588576281575,16123,-11.251169703308197,N/A,221390,2.7374693142637048,N/A
AEIS,153.00999450683594,N/A,N/A,-0.9708109852619508,-0.14357581859775878,N/A,N/A,N/A,N/A,39.66372205765924,32.94976466432444,54.93870741774802,0.07227185329292171,-1.8958201858431345,32.61295921255352,63.68226086685925,46.768259266019534,67.60000000000001,77.99720827417784,51.82570716611863,46.966418384712135,39.0129115127925,-2.417866762042708,N/A,15.925795904955521,1515,7.370659107016301,N/A,3777,3.9350577875619153,N/A
AG,8.90999984741211,N/A,N/A,-1.000001695421007,1.2499960715121339,N/A,N/A,N/A,N/A,39.6273635175202,56.24537512918231,64.1216265093939,0.008058745520103994,0.7343806292789626,54.01013509457007,72.1706196526597,62.5556613248908,66.0,64.3558727552139,62.25680390649996,61.98056426177898,70.30786896698922,3.608649764208502,N/A,-6.186242457595313,27984,-17.648097466231132,N/A,731832,1.360088197980089,N/A
AKAM,76.5199966430664,N/A,N/A,-1.4425589327495005,1.647181035968015,N/A,N/A,N/A,N/A,30.306944736069763,25.17484564472937,39.52906709586216,0.15978394244354782,0.3610194924223871,24.46553173788059,56.71393923524049,41.79659613916713,57.599999999999994,41.87198393100448,45.05214085880699,42.71485729455473,37.82583922057518,1.9972497933315358,N/A,1.7032278752869772,3076,4.448217317487266,N/A,90074,2.847682119205298,N/A
ALB,81.29000091552734,N/A,N/A,-0.06146474626774956,-2.166320257186543,N/A,N/A,N/A,N/A,68.50287438148096,61.308955750733865,70.20061902725726,-0.0033458643880684607,0.1950207826388941,46.63580497118625,70.26686918970822,58.140864718096786,98.8,97.71708281643934,60.23744554245628,59.52483826177597,57.31819773249608,10.757055373223738,N/A,12.88242129476118,8009,-20.577151923839747,N/A,361533,1.0933301269772917,N/A
ALHC,15.579999923706056,N/A,N/A,-1.6414155705633382,1.8966642418348536,N/A,N/A,N/A,N/A,54.59819468011864,47.21209472132151,50.4515251673849,-0.27497987072607766,0.715610567333034,45.58952551839149,71.48260479997445,60.56737925853494,7.6,10.085599398008238,51.634122203974975,59.386718529513,57.21724828110168,-12.725620997640947,N/A,-6.765723113716781,1957,-64.45695604794768,N/A,35447,13.205799693408277,N/A
ALKT,24.88999938964844,N/A,N/A,-1.5427266076107746,10.76991611146016,N/A,N/A,N/A,N/A,74.26341192124754,62.22165921855549,57.06857611649927,0.04012218626455002,3.1338307261704315,38.19489478960872,57.06857611649927,44.756276500529346,99.6,99.66880154883545,51.734143974000176,49.21715199675074,51.77241538301875,6.9738888068248555,N/A,5.296160733480519,589,-42.704280155642024,N/A,4897,0.5544147843942505,N/A
ALRM,57.83000183105469,N/A,N/A,-2.248137288349911,2.0289370495537784,N/A,N/A,N/A,N/A,27.917998064085157,25.40251454571914,31.055837253247557,0.7089887849926547,1.5057653007261074,25.57285096225317,35.352291103837025,30.074922570999675,77.60000000000001,67.55979304083534,27.875334178636567,29.63463974005948,37.32813903726614,-19.04561483479757,N/A,-6.272301784018584,85,6.25,N/A,444,-0.8928571428571428,N/A
AMBP,3.680000066757202,N/A,N/A,-2.3872656399110426,-2.3872656399110426,N/A,N/A,N/A,N/A,59.241585977124565,46.12724607221136,60.31418829731262,0.232538185217358,0.19651331103497088,27.487947346022217,61.41839387176875,42.2980245516052,91.60000000000001,91.76553624086921,53.459335704751766,47.83681078289613,68.13574564721642,32.962374668418434,N/A,-7.821557349903806,246,-8.88888888888889,N/A,27111,0.07382525561994759,N/A
AMG,224.3800048828125,N/A,N/A,-0.24895418890182575,2.414536780932413,N/A,N/A,N/A,N/A,26.153067461696764,21.471475792716323,34.42618114691021,-0.0008888974256921013,0.12008418189527444,24.73178662023007,36.80176732740381,30.326444601549472,67.2,83.02628810750562,30.846900354743823,29.796197519263263,70.80136990836692,76.09186643109201,N/A,-36.37518876145671,112,2.7522935779816518,N/A,368,4.2492917847025495,N/A
APLD,15.949999809265137,N/A,N/A,-0.6230494239806855,-2.3867829845826933,N/A,N/A,N/A,N/A,111.62972236818445,135.57315884415902,143.94123296787114,-0.285626625734337,-1.8337776751539068,110.44806694524168,158.50281272859016,141.0484935312639,42.4,58.24940563102016,136.19248691087788,142.68913519125198,140.0379622322142,52.655339578146474,N/A,3.903270735656946,59406,-7.257825306377332,N/A,586405,3.6089678238945258,N/A
APLS,27.520000457763672,N/A,N/A,-1.6088625907686789,0.6215724823504003,N/A,N/A,N/A,N/A,65.68653668656522,60.72762183265926,60.72922301343432,-0.2846715343120786,-3.3574922317365217,49.10305191607077,63.18401652778134,55.64957353783747,94.8,96.60075895981753,57.32230188139768,56.327436392388805,97.61638379902622,5.850577284401764,N/A,-36.8871607855919,6283,1.0941271118262268,N/A,59936,-1.4971978897891434,N/A
